date,countyfips,value,county,state
2021-02-01,36119,-3.36,Westchester,NY
2021-02-02,09001,1.22,Fairfield,CT
2021-02-02,09003,2.37,Hartford,CT
2021-02-02,09005,30.5,Litchfield,CT
2021-02-02,09009,-2.2399999999999998,New Haven,CT
2021-02-02,34003,0.9289999999999999,Bergen,NJ
2021-02-02,34017,-0.547,Hudson,NJ
2021-02-02,34025,8.93,Monmouth,NJ
2021-02-02,34027,1.5599999999999998,Morris,NJ
2021-02-02,36059,-1.0699999999999998,Nassau,NY
2021-02-02,36103,8.450000000000001,Suffolk,NY
2021-02-02,36119,-11.5,Westchester,NY
2021-02-03,09001,2.68,Fairfield,CT
2021-02-03,09003,7.4399999999999995,Hartford,CT
2021-02-03,09005,32.1,Litchfield,CT
2021-02-03,09009,1,New Haven,CT
2021-02-03,34003,3.54,Bergen,NJ
2021-02-03,34017,-0.41900000000000004,Hudson,NJ
2021-02-03,34025,10.9,Monmouth,NJ
2021-02-03,34027,5.390000000000001,Morris,NJ
2021-02-03,36059,2.07,Nassau,NY
2021-02-03,36103,11.5,Suffolk,NY
2021-02-03,36119,-9.75,Westchester,NY
2021-02-04,09001,4.62,Fairfield,CT
2021-02-04,09003,10.6,Hartford,CT
2021-02-04,09005,38,Litchfield,CT
2021-02-04,09009,4.62,New Haven,CT
2021-02-04,34003,10.299999999999999,Bergen,NJ
2021-02-04,34017,-0.22799999999999998,Hudson,NJ
2021-02-04,34025,15,Monmouth,NJ
2021-02-04,34027,10.100000000000001,Morris,NJ
2021-02-04,36059,5.6000000000000005,Nassau,NY
2021-02-04,36103,14.2,Suffolk,NY
2021-02-04,36119,-9.3,Westchester,NY
2021-02-05,09001,5.2299999999999995,Fairfield,CT
2021-02-05,09003,12,Hartford,CT
2021-02-05,09005,40.699999999999996,Litchfield,CT
2021-02-05,09009,5.46,New Haven,CT
2021-02-05,34003,10.8,Bergen,NJ
2021-02-05,34017,2.2399999999999998,Hudson,NJ
2021-02-05,34025,17.7,Monmouth,NJ
2021-02-05,34027,12.6,Morris,NJ
2021-02-05,36059,8.09,Nassau,NY
2021-02-05,36103,17.2,Suffolk,NY
2021-02-05,36119,-7.17,Westchester,NY
2021-02-06,09001,6.550000000000001,Fairfield,CT
2021-02-06,09003,12.2,Hartford,CT
2021-02-06,09005,39.900000000000006,Litchfield,CT
2021-02-06,09009,6.74,New Haven,CT
2021-02-06,34003,12.7,Bergen,NJ
2021-02-06,34017,4.63,Hudson,NJ
2021-02-06,34025,20.3,Monmouth,NJ
2021-02-06,34027,13.900000000000002,Morris,NJ
2021-02-06,36059,8.86,Nassau,NY
2021-02-06,36103,18.099999999999998,Suffolk,NY
2021-02-06,36119,-7.04,Westchester,NY
2021-02-07,09001,4.51,Fairfield,CT
2021-02-07,09003,8.61,Hartford,CT
2021-02-07,09005,32.800000000000004,Litchfield,CT
2021-02-07,09009,2.5,New Haven,CT
2021-02-07,34003,10.4,Bergen,NJ
2021-02-07,34017,6.7299999999999995,Hudson,NJ
2021-02-07,34025,20.1,Monmouth,NJ
2021-02-07,34027,12.1,Morris,NJ
2021-02-07,36059,4.61,Nassau,NY
2021-02-07,36103,14.299999999999999,Suffolk,NY
2021-02-07,36119,-9.31,Westchester,NY
2021-02-08,09001,6.54,Fairfield,CT
2021-02-08,09003,11.3,Hartford,CT
2021-02-08,09005,35.699999999999996,Litchfield,CT
2021-02-08,09009,7.08,New Haven,CT
2021-02-08,34003,10.6,Bergen,NJ
2021-02-08,34017,9.98,Hudson,NJ
2021-02-08,34025,19.7,Monmouth,NJ
2021-02-08,34027,12,Morris,NJ
2021-02-08,36059,8.61,Nassau,NY
2021-02-08,36103,14.000000000000002,Suffolk,NY
2021-02-08,36119,-7.99,Westchester,NY
2021-02-09,09001,7.829999999999999,Fairfield,CT
2021-02-09,09003,9.47,Hartford,CT
2021-02-09,09005,38.6,Litchfield,CT
2021-02-09,09009,8.7,New Haven,CT
2021-02-09,34003,20.1,Bergen,NJ
2021-02-09,34017,12.8,Hudson,NJ
2021-02-09,34025,28.7,Monmouth,NJ
2021-02-09,34027,19.7,Morris,NJ
2021-02-09,36059,10.9,Nassau,NY
2021-02-09,36103,19.8,Suffolk,NY
2021-02-09,36119,1.09,Westchester,NY
2021-02-10,09001,4.32,Fairfield,CT
2021-02-10,09003,4.71,Hartford,CT
2021-02-10,09005,36.4,Litchfield,CT
2021-02-10,09009,4.18,New Haven,CT
2021-02-10,34003,17.299999999999997,Bergen,NJ
2021-02-10,34017,13.3,Hudson,NJ
2021-02-10,34025,27.800000000000004,Monmouth,NJ
2021-02-10,34027,16.5,Morris,NJ
2021-02-10,36059,8.93,Nassau,NY
2021-02-10,36103,17.5,Suffolk,NY
2021-02-10,36119,-1.92,Westchester,NY
2021-02-11,09001,0.53,Fairfield,CT
2021-02-11,09003,0.586,Hartford,CT
2021-02-11,09005,33.6,Litchfield,CT
2021-02-11,09009,2.64,New Haven,CT
2021-02-11,34003,11.3,Bergen,NJ
2021-02-11,34017,9.99,Hudson,NJ
2021-02-11,34025,18.6,Monmouth,NJ
2021-02-11,34027,11.899999999999999,Morris,NJ
2021-02-11,36059,4.89,Nassau,NY
2021-02-11,36103,14.499999999999998,Suffolk,NY
2021-02-11,36119,-4.130000000000001,Westchester,NY
2021-02-12,09001,4.29,Fairfield,CT
2021-02-12,09003,4.68,Hartford,CT
2021-02-12,09005,32,Litchfield,CT
2021-02-12,09009,2.29,New Haven,CT
2021-02-12,34003,14.6,Bergen,NJ
2021-02-12,34017,10.9,Hudson,NJ
2021-02-12,34025,24,Monmouth,NJ
2021-02-12,34027,15.4,Morris,NJ
2021-02-12,36059,6.329999999999999,Nassau,NY
2021-02-12,36103,16.3,Suffolk,NY
2021-02-12,36119,-0.47400000000000003,Westchester,NY
2021-02-13,09001,2.3800000000000003,Fairfield,CT
2021-02-13,09003,5.17,Hartford,CT
2021-02-13,09005,28.599999999999998,Litchfield,CT
2021-02-13,09009,2.77,New Haven,CT
2021-02-13,34003,13.100000000000001,Bergen,NJ
2021-02-13,34017,10.2,Hudson,NJ
2021-02-13,34025,17.8,Monmouth,NJ
2021-02-13,34027,11.799999999999999,Morris,NJ
2021-02-13,36059,1.9800000000000002,Nassau,NY
2021-02-13,36103,13.3,Suffolk,NY
2021-02-13,36119,-0.7040000000000001,Westchester,NY
2021-02-14,09001,1.59,Fairfield,CT
2021-02-14,09003,6.35,Hartford,CT
2021-02-14,09005,32,Litchfield,CT
2021-02-14,09009,2.75,New Haven,CT
2021-02-14,34003,12,Bergen,NJ
2021-02-14,34017,7.9399999999999995,Hudson,NJ
2021-02-14,34025,17.4,Monmouth,NJ
2021-02-14,34027,11,Morris,NJ
2021-02-14,36059,3.09,Nassau,NY
2021-02-14,36103,12.3,Suffolk,NY
2021-02-14,36119,-0.107,Westchester,NY
2021-02-15,09001,4.24,Fairfield,CT
2021-02-15,09003,10.2,Hartford,CT
2021-02-15,09005,32.7,Litchfield,CT
2021-02-15,09009,7.08,New Haven,CT
2021-02-15,34003,11.200000000000001,Bergen,NJ
2021-02-15,34017,7.61,Hudson,NJ
2021-02-15,34025,15.2,Monmouth,NJ
2021-02-15,34027,9.139999999999999,Morris,NJ
2021-02-15,36059,-0.42,Nassau,NY
2021-02-15,36103,13.5,Suffolk,NY
2021-02-15,36119,1.01,Westchester,NY
2021-02-16,09001,1.6,Fairfield,CT
2021-02-16,09003,9.27,Hartford,CT
2021-02-16,09005,39.900000000000006,Litchfield,CT
2021-02-16,09009,4.14,New Haven,CT
2021-02-16,34003,13.900000000000002,Bergen,NJ
2021-02-16,34017,5.26,Hudson,NJ
2021-02-16,34025,18.6,Monmouth,NJ
2021-02-16,34027,9.66,Morris,NJ
2021-02-16,36059,1.69,Nassau,NY
2021-02-16,36103,12.3,Suffolk,NY
2021-02-16,36119,0.0845,Westchester,NY
2021-02-17,09001,3.4299999999999997,Fairfield,CT
2021-02-17,09003,11.600000000000001,Hartford,CT
2021-02-17,09005,41.5,Litchfield,CT
2021-02-17,09009,7.21,New Haven,CT
2021-02-17,34003,15.7,Bergen,NJ
2021-02-17,34017,8.84,Hudson,NJ
2021-02-17,34025,20,Monmouth,NJ
2021-02-17,34027,11.4,Morris,NJ
2021-02-17,36059,3.5000000000000004,Nassau,NY
2021-02-17,36103,15.9,Suffolk,NY
2021-02-17,36119,2.1,Westchester,NY
2021-02-18,09001,6.58,Fairfield,CT
2021-02-18,09003,12.1,Hartford,CT
2021-02-18,09005,51,Litchfield,CT
2021-02-18,09009,9.180000000000001,New Haven,CT
2021-02-18,34003,14.499999999999998,Bergen,NJ
2021-02-18,34017,8.23,Hudson,NJ
2021-02-18,34025,16.2,Monmouth,NJ
2021-02-18,34027,8.84,Morris,NJ
2021-02-18,36059,-0.0775,Nassau,NY
2021-02-18,36103,13.700000000000001,Suffolk,NY
2021-02-18,36119,1.34,Westchester,NY
2021-02-19,09001,1.26,Fairfield,CT
2021-02-19,09003,5.53,Hartford,CT
2021-02-19,09005,35.3,Litchfield,CT
2021-02-19,09009,-0.105,New Haven,CT
2021-02-19,34003,12.4,Bergen,NJ
2021-02-19,34017,3.7900000000000005,Hudson,NJ
2021-02-19,34025,17.4,Monmouth,NJ
2021-02-19,34027,6.239999999999999,Morris,NJ
2021-02-19,36059,-2.9000000000000004,Nassau,NY
2021-02-19,36103,12.7,Suffolk,NY
2021-02-19,36119,-2.5700000000000003,Westchester,NY
2021-02-20,09001,-3.15,Fairfield,CT
2021-02-20,09003,1.46,Hartford,CT
2021-02-20,09005,32.7,Litchfield,CT
2021-02-20,09009,-4.34,New Haven,CT
2021-02-20,34003,8.959999999999999,Bergen,NJ
2021-02-20,34017,3.2,Hudson,NJ
2021-02-20,34025,14.099999999999998,Monmouth,NJ
2021-02-20,34027,0.434,Morris,NJ
2021-02-20,36059,-0.34299999999999997,Nassau,NY
2021-02-20,36103,8.97,Suffolk,NY
2021-02-20,36119,-5.17,Westchester,NY
2021-02-21,09001,1.13,Fairfield,CT
2021-02-21,09003,5.21,Hartford,CT
2021-02-21,09005,36.6,Litchfield,CT
2021-02-21,09009,-1.25,New Haven,CT
2021-02-21,34003,12.5,Bergen,NJ
2021-02-21,34017,5.62,Hudson,NJ
2021-02-21,34025,17.4,Monmouth,NJ
2021-02-21,34027,4.34,Morris,NJ
2021-02-21,36059,1.31,Nassau,NY
2021-02-21,36103,12.8,Suffolk,NY
2021-02-21,36119,-3.56,Westchester,NY
2021-02-22,09001,2.65,Fairfield,CT
2021-02-22,09003,10.100000000000001,Hartford,CT
2021-02-22,09005,39.900000000000006,Litchfield,CT
2021-02-22,09009,-1.2,New Haven,CT
2021-02-22,34003,13.3,Bergen,NJ
2021-02-22,34017,8.14,Hudson,NJ
2021-02-22,34025,20.7,Monmouth,NJ
2021-02-22,34027,3.51,Morris,NJ
2021-02-22,36059,1.4200000000000002,Nassau,NY
2021-02-22,36103,14.6,Suffolk,NY
2021-02-22,36119,-5.28,Westchester,NY
2021-02-23,09001,4.61,Fairfield,CT
2021-02-23,09003,9.370000000000001,Hartford,CT
2021-02-23,09005,42.5,Litchfield,CT
2021-02-23,09009,-0.29,New Haven,CT
2021-02-23,34003,12.9,Bergen,NJ
2021-02-23,34017,10.4,Hudson,NJ
2021-02-23,34025,20.3,Monmouth,NJ
2021-02-23,34027,4.2,Morris,NJ
2021-02-23,36059,2.79,Nassau,NY
2021-02-23,36103,14.6,Suffolk,NY
2021-02-23,36119,-5.510000000000001,Westchester,NY
2021-02-24,09001,4.33,Fairfield,CT
2021-02-24,09003,7.6,Hartford,CT
2021-02-24,09005,41.9,Litchfield,CT
2021-02-24,09009,0.507,New Haven,CT
2021-02-24,34003,14.399999999999999,Bergen,NJ
2021-02-24,34017,13.3,Hudson,NJ
2021-02-24,34025,20.5,Monmouth,NJ
2021-02-24,34027,6.15,Morris,NJ
2021-02-24,36059,1.97,Nassau,NY
2021-02-24,36103,12.1,Suffolk,NY
2021-02-24,36119,-5.06,Westchester,NY
2021-02-25,09001,7.739999999999999,Fairfield,CT
2021-02-25,09003,7.82,Hartford,CT
2021-02-25,09005,44.800000000000004,Litchfield,CT
2021-02-25,09009,4.71,New Haven,CT
2021-02-25,34003,14.299999999999999,Bergen,NJ
2021-02-25,34017,15.2,Hudson,NJ
2021-02-25,34025,19.3,Monmouth,NJ
2021-02-25,34027,7.53,Morris,NJ
2021-02-25,36059,6.05,Nassau,NY
2021-02-25,36103,15.7,Suffolk,NY
2021-02-25,36119,-1.8599999999999999,Westchester,NY
2021-02-26,09001,10.4,Fairfield,CT
2021-02-26,09003,16.7,Hartford,CT
2021-02-26,09005,52.300000000000004,Litchfield,CT
2021-02-26,09009,9.67,New Haven,CT
2021-02-26,34003,23.200000000000003,Bergen,NJ
2021-02-26,34017,15.9,Hudson,NJ
2021-02-26,34025,29.5,Monmouth,NJ
2021-02-26,34027,18.7,Morris,NJ
2021-02-26,36059,6.1,Nassau,NY
2021-02-26,36103,16,Suffolk,NY
2021-02-26,36119,0.359,Westchester,NY
2021-02-27,09001,7.03,Fairfield,CT
2021-02-27,09003,13.200000000000001,Hartford,CT
2021-02-27,09005,49.8,Litchfield,CT
2021-02-27,09009,8.07,New Haven,CT
2021-02-27,34003,18.9,Bergen,NJ
2021-02-27,34017,15.2,Hudson,NJ
2021-02-27,34025,25.2,Monmouth,NJ
2021-02-27,34027,15.2,Morris,NJ
2021-02-27,36059,4.32,Nassau,NY
2021-02-27,36103,13.200000000000001,Suffolk,NY
2021-02-27,36119,-2.5,Westchester,NY
2021-02-28,09001,-0.292,Fairfield,CT
2021-02-28,09003,9.78,Hartford,CT
2021-02-28,09005,42.3,Litchfield,CT
2021-02-28,09009,4.5600000000000005,New Haven,CT
2021-02-28,34003,15.7,Bergen,NJ
2021-02-28,34017,11.899999999999999,Hudson,NJ
2021-02-28,34025,20.7,Monmouth,NJ
2021-02-28,34027,9.92,Morris,NJ
2021-02-28,36059,2.52,Nassau,NY
2021-02-28,36103,9.11,Suffolk,NY
2021-02-28,36119,-6.87,Westchester,NY
2021-03-01,09001,-0.0428,Fairfield,CT
2021-03-01,09003,5.8999999999999995,Hartford,CT
2021-03-01,09005,40.6,Litchfield,CT
2021-03-01,09009,4.01,New Haven,CT
2021-03-01,34003,15.9,Bergen,NJ
2021-03-01,34017,10.9,Hudson,NJ
2021-03-01,34025,19.7,Monmouth,NJ
2021-03-01,34027,10,Morris,NJ
2021-03-01,36059,5.8999999999999995,Nassau,NY
2021-03-01,36103,9.959999999999999,Suffolk,NY
2021-03-01,36119,-7.17,Westchester,NY
2021-03-02,09001,-0.835,Fairfield,CT
2021-03-02,09003,6.65,Hartford,CT
2021-03-02,09005,38.7,Litchfield,CT
2021-03-02,09009,4.97,New Haven,CT
2021-03-02,34003,14.499999999999998,Bergen,NJ
2021-03-02,34017,10.8,Hudson,NJ
2021-03-02,34025,20,Monmouth,NJ
2021-03-02,34027,12.4,Morris,NJ
2021-03-02,36059,4.49,Nassau,NY
2021-03-02,36103,10.9,Suffolk,NY
2021-03-02,36119,-6.239999999999999,Westchester,NY
2021-03-03,09001,-2.91,Fairfield,CT
2021-03-03,09003,6.1,Hartford,CT
2021-03-03,09005,35.6,Litchfield,CT
2021-03-03,09009,2.52,New Haven,CT
2021-03-03,34003,11.200000000000001,Bergen,NJ
2021-03-03,34017,8.99,Hudson,NJ
2021-03-03,34025,17.1,Monmouth,NJ
2021-03-03,34027,8.84,Morris,NJ
2021-03-03,36059,3.5000000000000004,Nassau,NY
2021-03-03,36103,9.92,Suffolk,NY
2021-03-03,36119,-7.7700000000000005,Westchester,NY
2021-03-04,09001,-2.97,Fairfield,CT
2021-03-04,09003,4.99,Hartford,CT
2021-03-04,09005,36,Litchfield,CT
2021-03-04,09009,2.27,New Haven,CT
2021-03-04,34003,8.97,Bergen,NJ
2021-03-04,34017,7.470000000000001,Hudson,NJ
2021-03-04,34025,14.799999999999999,Monmouth,NJ
2021-03-04,34027,6.1899999999999995,Morris,NJ
2021-03-04,36059,4.02,Nassau,NY
2021-03-04,36103,9.87,Suffolk,NY
2021-03-04,36119,-6.22,Westchester,NY
2021-03-05,09001,-7.24e-4,Fairfield,CT
2021-03-05,09003,5.89,Hartford,CT
2021-03-05,09005,37.7,Litchfield,CT
2021-03-05,09009,2.23,New Haven,CT
2021-03-05,34003,8.92,Bergen,NJ
2021-03-05,34017,7.42,Hudson,NJ
2021-03-05,34025,14.799999999999999,Monmouth,NJ
2021-03-05,34027,7.95,Morris,NJ
2021-03-05,36059,6.45,Nassau,NY
2021-03-05,36103,11.4,Suffolk,NY
2021-03-05,36119,-5.83,Westchester,NY
2021-03-06,09001,1.06,Fairfield,CT
2021-03-06,09003,9.06,Hartford,CT
2021-03-06,09005,36.4,Litchfield,CT
2021-03-06,09009,4.81,New Haven,CT
2021-03-06,34003,10.7,Bergen,NJ
2021-03-06,34017,9.08,Hudson,NJ
2021-03-06,34025,16.900000000000002,Monmouth,NJ
2021-03-06,34027,9.36,Morris,NJ
2021-03-06,36059,6.52,Nassau,NY
2021-03-06,36103,14.399999999999999,Suffolk,NY
2021-03-06,36119,-6.140000000000001,Westchester,NY
2021-03-07,09001,4.89,Fairfield,CT
2021-03-07,09003,9.76,Hartford,CT
2021-03-07,09005,40.6,Litchfield,CT
2021-03-07,09009,5.6899999999999995,New Haven,CT
2021-03-07,34003,12.9,Bergen,NJ
2021-03-07,34017,10.299999999999999,Hudson,NJ
2021-03-07,34025,20.5,Monmouth,NJ
2021-03-07,34027,12.5,Morris,NJ
2021-03-07,36059,9.66,Nassau,NY
2021-03-07,36103,18.2,Suffolk,NY
2021-03-07,36119,-3.2300000000000004,Westchester,NY
2021-03-08,09001,3.44,Fairfield,CT
2021-03-08,09003,11.600000000000001,Hartford,CT
2021-03-08,09005,32.7,Litchfield,CT
2021-03-08,09009,6.64,New Haven,CT
2021-03-08,34003,12.6,Bergen,NJ
2021-03-08,34017,11.1,Hudson,NJ
2021-03-08,34025,20.599999999999998,Monmouth,NJ
2021-03-08,34027,11.799999999999999,Morris,NJ
2021-03-08,36059,9.06,Nassau,NY
2021-03-08,36103,18.5,Suffolk,NY
2021-03-08,36119,-1.83,Westchester,NY
2021-03-09,09001,2.46,Fairfield,CT
2021-03-09,09003,9.22,Hartford,CT
2021-03-09,09005,33.300000000000004,Litchfield,CT
2021-03-09,09009,4.58,New Haven,CT
2021-03-09,34003,14.6,Bergen,NJ
2021-03-09,34017,10.2,Hudson,NJ
2021-03-09,34025,20.200000000000003,Monmouth,NJ
2021-03-09,34027,9.45,Morris,NJ
2021-03-09,36059,10.299999999999999,Nassau,NY
2021-03-09,36103,17.1,Suffolk,NY
2021-03-09,36119,-3.74,Westchester,NY
2021-03-10,09001,4.4799999999999995,Fairfield,CT
2021-03-10,09003,12.2,Hartford,CT
2021-03-10,09005,38.800000000000004,Litchfield,CT
2021-03-10,09009,6.959999999999999,New Haven,CT
2021-03-10,34003,15.8,Bergen,NJ
2021-03-10,34017,12,Hudson,NJ
2021-03-10,34025,22.6,Monmouth,NJ
2021-03-10,34027,9.879999999999999,Morris,NJ
2021-03-10,36059,11.1,Nassau,NY
2021-03-10,36103,19.3,Suffolk,NY
2021-03-10,36119,-3.2399999999999998,Westchester,NY
2021-03-11,09001,3.6799999999999997,Fairfield,CT
2021-03-11,09003,11.899999999999999,Hartford,CT
2021-03-11,09005,41.5,Litchfield,CT
2021-03-11,09009,6.890000000000001,New Haven,CT
2021-03-11,34003,16.8,Bergen,NJ
2021-03-11,34017,11.799999999999999,Hudson,NJ
2021-03-11,34025,22.900000000000002,Monmouth,NJ
2021-03-11,34027,9.41,Morris,NJ
2021-03-11,36059,8.39,Nassau,NY
2021-03-11,36103,18.7,Suffolk,NY
2021-03-11,36119,-5.08,Westchester,NY
2021-03-12,09001,1.7500000000000002,Fairfield,CT
2021-03-12,09003,11.600000000000001,Hartford,CT
2021-03-12,09005,44.5,Litchfield,CT
2021-03-12,09009,7.57,New Haven,CT
2021-03-12,34003,15.9,Bergen,NJ
2021-03-12,34017,10.2,Hudson,NJ
2021-03-12,34025,23.9,Monmouth,NJ
2021-03-12,34027,7.31,Morris,NJ
2021-03-12,36059,7.57,Nassau,NY
2021-03-12,36103,18,Suffolk,NY
2021-03-12,36119,-4.2700000000000005,Westchester,NY
2021-03-13,09001,3.2,Fairfield,CT
2021-03-13,09003,11.600000000000001,Hartford,CT
2021-03-13,09005,48.3,Litchfield,CT
2021-03-13,09009,8.24,New Haven,CT
2021-03-13,34003,13.700000000000001,Bergen,NJ
2021-03-13,34017,6.35,Hudson,NJ
2021-03-13,34025,22.900000000000002,Monmouth,NJ
2021-03-13,34027,5.52,Morris,NJ
2021-03-13,36059,6.140000000000001,Nassau,NY
2021-03-13,36103,16.900000000000002,Suffolk,NY
2021-03-13,36119,-4.96,Westchester,NY
2021-03-14,09001,2.35,Fairfield,CT
2021-03-14,09003,11.1,Hartford,CT
2021-03-14,09005,49.8,Litchfield,CT
2021-03-14,09009,9.370000000000001,New Haven,CT
2021-03-14,34003,12,Bergen,NJ
2021-03-14,34017,4.78,Hudson,NJ
2021-03-14,34025,20.9,Monmouth,NJ
2021-03-14,34027,6.08,Morris,NJ
2021-03-14,36059,3.08,Nassau,NY
2021-03-14,36103,15,Suffolk,NY
2021-03-14,36119,-4.7,Westchester,NY
2021-03-15,09001,5.050000000000001,Fairfield,CT
2021-03-15,09003,10.6,Hartford,CT
2021-03-15,09005,48.5,Litchfield,CT
2021-03-15,09009,9.959999999999999,New Haven,CT
2021-03-15,34003,12.6,Bergen,NJ
2021-03-15,34017,4.14,Hudson,NJ
2021-03-15,34025,19.8,Monmouth,NJ
2021-03-15,34027,7.68,Morris,NJ
2021-03-15,36059,2.22,Nassau,NY
2021-03-15,36103,14.399999999999999,Suffolk,NY
2021-03-15,36119,-2.04,Westchester,NY
2021-03-16,09001,4.6899999999999995,Fairfield,CT
2021-03-16,09003,13.3,Hartford,CT
2021-03-16,09005,58.8,Litchfield,CT
2021-03-16,09009,9.959999999999999,New Haven,CT
2021-03-16,34003,11.200000000000001,Bergen,NJ
2021-03-16,34017,2.62,Hudson,NJ
2021-03-16,34025,19.7,Monmouth,NJ
2021-03-16,34027,9.6,Morris,NJ
2021-03-16,36059,2.25,Nassau,NY
2021-03-16,36103,15,Suffolk,NY
2021-03-16,36119,-1.21,Westchester,NY
2021-03-17,09001,5.17,Fairfield,CT
2021-03-17,09003,13.100000000000001,Hartford,CT
2021-03-17,09005,56.89999999999999,Litchfield,CT
2021-03-17,09009,11.600000000000001,New Haven,CT
2021-03-17,34003,12,Bergen,NJ
2021-03-17,34017,-0.941,Hudson,NJ
2021-03-17,34025,19.8,Monmouth,NJ
2021-03-17,34027,9.82,Morris,NJ
2021-03-17,36059,4.17,Nassau,NY
2021-03-17,36103,17.4,Suffolk,NY
2021-03-17,36119,-1.1199999999999999,Westchester,NY
2021-03-18,09001,7.3,Fairfield,CT
2021-03-18,09003,12.4,Hartford,CT
2021-03-18,09005,47.199999999999996,Litchfield,CT
2021-03-18,09009,12.8,New Haven,CT
2021-03-18,34003,12.6,Bergen,NJ
2021-03-18,34017,9.62,Hudson,NJ
2021-03-18,34025,21.8,Monmouth,NJ
2021-03-18,34027,9.94,Morris,NJ
2021-03-18,36059,5.1499999999999995,Nassau,NY
2021-03-18,36103,19.3,Suffolk,NY
2021-03-18,36119,1,Westchester,NY
2021-03-19,09001,9.31,Fairfield,CT
2021-03-19,09003,13.700000000000001,Hartford,CT
2021-03-19,09005,47.5,Litchfield,CT
2021-03-19,09009,14.6,New Haven,CT
2021-03-19,34003,15.5,Bergen,NJ
2021-03-19,34017,10.100000000000001,Hudson,NJ
2021-03-19,34025,21.4,Monmouth,NJ
2021-03-19,34027,10.8,Morris,NJ
2021-03-19,36059,6.140000000000001,Nassau,NY
2021-03-19,36103,21,Suffolk,NY
2021-03-19,36119,2.87,Westchester,NY
2021-03-20,09001,7.48,Fairfield,CT
2021-03-20,09003,12.7,Hartford,CT
2021-03-20,09005,42.3,Litchfield,CT
2021-03-20,09009,14.499999999999998,New Haven,CT
2021-03-20,34003,19,Bergen,NJ
2021-03-20,34017,11.5,Hudson,NJ
2021-03-20,34025,21.8,Monmouth,NJ
2021-03-20,34027,12.7,Morris,NJ
2021-03-20,36059,10.8,Nassau,NY
2021-03-20,36103,23.200000000000003,Suffolk,NY
2021-03-20,36119,4.3,Westchester,NY
2021-03-21,09001,9.01,Fairfield,CT
2021-03-21,09003,13.900000000000002,Hartford,CT
2021-03-21,09005,41,Litchfield,CT
2021-03-21,09009,16.3,New Haven,CT
2021-03-21,34003,20.599999999999998,Bergen,NJ
2021-03-21,34017,13.200000000000001,Hudson,NJ
2021-03-21,34025,22.8,Monmouth,NJ
2021-03-21,34027,14.099999999999998,Morris,NJ
2021-03-21,36059,14.099999999999998,Nassau,NY
2021-03-21,36103,26.5,Suffolk,NY
2021-03-21,36119,3.49,Westchester,NY
2021-03-22,09001,8.49,Fairfield,CT
2021-03-22,09003,18.5,Hartford,CT
2021-03-22,09005,39.1,Litchfield,CT
2021-03-22,09009,16.8,New Haven,CT
2021-03-22,34003,20.9,Bergen,NJ
2021-03-22,34017,15.2,Hudson,NJ
2021-03-22,34025,23.5,Monmouth,NJ
2021-03-22,34027,14.000000000000002,Morris,NJ
2021-03-22,36059,16.3,Nassau,NY
2021-03-22,36103,28.499999999999996,Suffolk,NY
2021-03-22,36119,3.01,Westchester,NY
2021-03-23,09001,10.4,Fairfield,CT
2021-03-23,09003,18.6,Hartford,CT
2021-03-23,09005,39.2,Litchfield,CT
2021-03-23,09009,17.7,New Haven,CT
2021-03-23,34003,21.8,Bergen,NJ
2021-03-23,34017,19.6,Hudson,NJ
2021-03-23,34025,24.4,Monmouth,NJ
2021-03-23,34027,12.2,Morris,NJ
2021-03-23,36059,15.9,Nassau,NY
2021-03-23,36103,28.999999999999996,Suffolk,NY
2021-03-23,36119,2.65,Westchester,NY
2021-03-24,09001,8.799999999999999,Fairfield,CT
2021-03-24,09003,16,Hartford,CT
2021-03-24,09005,36.8,Litchfield,CT
2021-03-24,09009,15,New Haven,CT
2021-03-24,34003,20.8,Bergen,NJ
2021-03-24,34017,18.9,Hudson,NJ
2021-03-24,34025,21.4,Monmouth,NJ
2021-03-24,34027,13,Morris,NJ
2021-03-24,36059,14.499999999999998,Nassau,NY
2021-03-24,36103,24.8,Suffolk,NY
2021-03-24,36119,2.52,Westchester,NY
2021-03-25,09001,7.03,Fairfield,CT
2021-03-25,09003,17.7,Hartford,CT
2021-03-25,09005,42.5,Litchfield,CT
2021-03-25,09009,14.6,New Haven,CT
2021-03-25,34003,19.5,Bergen,NJ
2021-03-25,34017,10.8,Hudson,NJ
2021-03-25,34025,20.7,Monmouth,NJ
2021-03-25,34027,11.5,Morris,NJ
2021-03-25,36059,16,Nassau,NY
2021-03-25,36103,23.799999999999997,Suffolk,NY
2021-03-25,36119,1.6099999999999999,Westchester,NY
2021-03-26,09001,5.87,Fairfield,CT
2021-03-26,09003,17.2,Hartford,CT
2021-03-26,09005,47.099999999999994,Litchfield,CT
2021-03-26,09009,13,New Haven,CT
2021-03-26,34003,18,Bergen,NJ
2021-03-26,34017,11.200000000000001,Hudson,NJ
2021-03-26,34025,22.8,Monmouth,NJ
2021-03-26,34027,13.4,Morris,NJ
2021-03-26,36059,15.8,Nassau,NY
2021-03-26,36103,23.9,Suffolk,NY
2021-03-26,36119,0.749,Westchester,NY
2021-03-27,09001,6.569999999999999,Fairfield,CT
2021-03-27,09003,15.7,Hartford,CT
2021-03-27,09005,51.2,Litchfield,CT
2021-03-27,09009,13.100000000000001,New Haven,CT
2021-03-27,34003,15.9,Bergen,NJ
