statefips,date,state,category,pct
09,2021-01-09,Connecticut,spend_all_q4,0.962
34,2021-01-09,New Jersey,spend_all,11.1
34,2021-01-09,New Jersey,spend_aap,9.120000000000001
34,2021-01-09,New Jersey,spend_acf,-14.099999999999998
34,2021-01-09,New Jersey,spend_aer,-8.82
34,2021-01-09,New Jersey,spend_apg,20.7
34,2021-01-09,New Jersey,spend_durables,25.1
34,2021-01-09,New Jersey,spend_nondurables,16.7
34,2021-01-09,New Jersey,spend_grf,18.5
34,2021-01-09,New Jersey,spend_gen,27.900000000000002
34,2021-01-09,New Jersey,spend_hic,49.4
34,2021-01-09,New Jersey,spend_hcs,15.2
34,2021-01-09,New Jersey,spend_inperson,-13.100000000000001
34,2021-01-09,New Jersey,spend_inpersonmisc,2.2800000000000002
34,2021-01-09,New Jersey,spend_remoteservices,26.3
34,2021-01-09,New Jersey,spend_sgh,64.7
34,2021-01-09,New Jersey,spend_tws,-45
34,2021-01-09,New Jersey,spend_retail_w_grocery,24
34,2021-01-09,New Jersey,spend_retail_no_grocery,29.4
34,2021-01-09,New Jersey,spend_all_incmiddle,16
34,2021-01-09,New Jersey,spend_all_q1,14.7
34,2021-01-09,New Jersey,spend_all_q2,19.1
34,2021-01-09,New Jersey,spend_all_q3,14.899999999999999
34,2021-01-09,New Jersey,spend_all_q4,8.36
36,2021-01-09,New York,spend_all,8.89
36,2021-01-09,New York,spend_aap,2.2800000000000002
36,2021-01-09,New York,spend_acf,-20.4
36,2021-01-09,New York,spend_aer,-38.9
36,2021-01-09,New York,spend_apg,15.8
36,2021-01-09,New York,spend_durables,26.900000000000002
36,2021-01-09,New York,spend_nondurables,14.6
36,2021-01-09,New York,spend_grf,17.599999999999998
36,2021-01-09,New York,spend_gen,25.7
36,2021-01-09,New York,spend_hic,40
36,2021-01-09,New York,spend_hcs,19.7
36,2021-01-09,New York,spend_inperson,-22.1
36,2021-01-09,New York,spend_inpersonmisc,-4.05
36,2021-01-09,New York,spend_remoteservices,23
36,2021-01-09,New York,spend_sgh,53
36,2021-01-09,New York,spend_tws,-58.5
36,2021-01-09,New York,spend_retail_w_grocery,21.099999999999998
36,2021-01-09,New York,spend_retail_no_grocery,24.099999999999998
36,2021-01-09,New York,spend_all_incmiddle,14.000000000000002
36,2021-01-09,New York,spend_all_q1,18.4
36,2021-01-09,New York,spend_all_q2,17.299999999999997
36,2021-01-09,New York,spend_all_q3,11.5
36,2021-01-09,New York,spend_all_q4,2.58
09,2021-01-10,Connecticut,spend_all,8.61
09,2021-01-10,Connecticut,spend_aap,-1.76
09,2021-01-10,Connecticut,spend_acf,-19.1
09,2021-01-10,Connecticut,spend_aer,-42
09,2021-01-10,Connecticut,spend_apg,11.600000000000001
09,2021-01-10,Connecticut,spend_durables,25.8
09,2021-01-10,Connecticut,spend_nondurables,16
09,2021-01-10,Connecticut,spend_grf,26.200000000000003
09,2021-01-10,Connecticut,spend_gen,19.5
09,2021-01-10,Connecticut,spend_hic,38.3
09,2021-01-10,Connecticut,spend_hcs,11.799999999999999
09,2021-01-10,Connecticut,spend_inperson,-22.8
09,2021-01-10,Connecticut,spend_inpersonmisc,-5.140000000000001
09,2021-01-10,Connecticut,spend_remoteservices,20.3
09,2021-01-10,Connecticut,spend_sgh,9.09
09,2021-01-10,Connecticut,spend_tws,-67
09,2021-01-10,Connecticut,spend_retail_w_grocery,21.2
09,2021-01-10,Connecticut,spend_retail_no_grocery,17.4
09,2021-01-10,Connecticut,spend_all_incmiddle,17.9
09,2021-01-10,Connecticut,spend_all_q1,14.2
09,2021-01-10,Connecticut,spend_all_q2,17.5
09,2021-01-10,Connecticut,spend_all_q3,18
09,2021-01-10,Connecticut,spend_all_q4,4.15
34,2021-01-10,New Jersey,spend_all,14.499999999999998
34,2021-01-10,New Jersey,spend_aap,12
34,2021-01-10,New Jersey,spend_acf,-14.000000000000002
34,2021-01-10,New Jersey,spend_aer,-7.2700000000000005
34,2021-01-10,New Jersey,spend_apg,25.1
34,2021-01-10,New Jersey,spend_durables,29.5
34,2021-01-10,New Jersey,spend_nondurables,20.4
34,2021-01-10,New Jersey,spend_grf,22.5
34,2021-01-10,New Jersey,spend_gen,33.6
34,2021-01-10,New Jersey,spend_hic,56.00000000000001
34,2021-01-10,New Jersey,spend_hcs,18.3
34,2021-01-10,New Jersey,spend_inperson,-12.3
34,2021-01-10,New Jersey,spend_inpersonmisc,4.01
34,2021-01-10,New Jersey,spend_remoteservices,31.7
34,2021-01-10,New Jersey,spend_sgh,68.30000000000001
34,2021-01-10,New Jersey,spend_tws,-46.2
34,2021-01-10,New Jersey,spend_retail_w_grocery,28.299999999999997
34,2021-01-10,New Jersey,spend_retail_no_grocery,34
34,2021-01-10,New Jersey,spend_all_incmiddle,19.900000000000002
34,2021-01-10,New Jersey,spend_all_q1,17.599999999999998
34,2021-01-10,New Jersey,spend_all_q2,21.8
34,2021-01-10,New Jersey,spend_all_q3,19.1
34,2021-01-10,New Jersey,spend_all_q4,11.5
36,2021-01-10,New York,spend_all,12
36,2021-01-10,New York,spend_aap,6.63
36,2021-01-10,New York,spend_acf,-19.2
36,2021-01-10,New York,spend_aer,-39
36,2021-01-10,New York,spend_apg,20.4
36,2021-01-10,New York,spend_durables,30.599999999999998
36,2021-01-10,New York,spend_nondurables,18.5
36,2021-01-10,New York,spend_grf,21.5
36,2021-01-10,New York,spend_gen,30.5
36,2021-01-10,New York,spend_hic,44.6
36,2021-01-10,New York,spend_hcs,21.6
36,2021-01-10,New York,spend_inperson,-21
36,2021-01-10,New York,spend_inpersonmisc,-1.48
36,2021-01-10,New York,spend_remoteservices,28.499999999999996
36,2021-01-10,New York,spend_sgh,52.1
36,2021-01-10,New York,spend_tws,-59
36,2021-01-10,New York,spend_retail_w_grocery,24.9
36,2021-01-10,New York,spend_retail_no_grocery,28.000000000000004
36,2021-01-10,New York,spend_all_incmiddle,18.3
36,2021-01-10,New York,spend_all_q1,21.4
36,2021-01-10,New York,spend_all_q2,21.3
36,2021-01-10,New York,spend_all_q3,16.1
36,2021-01-10,New York,spend_all_q4,5.2299999999999995
09,2021-01-11,Connecticut,spend_all,8.780000000000001
09,2021-01-11,Connecticut,spend_aap,0.19
09,2021-01-11,Connecticut,spend_acf,-18.8
09,2021-01-11,Connecticut,spend_aer,-44
09,2021-01-11,Connecticut,spend_apg,14.399999999999999
09,2021-01-11,Connecticut,spend_durables,26
09,2021-01-11,Connecticut,spend_nondurables,18.2
09,2021-01-11,Connecticut,spend_grf,27.200000000000003
09,2021-01-11,Connecticut,spend_gen,22.900000000000002
09,2021-01-11,Connecticut,spend_hic,41
09,2021-01-11,Connecticut,spend_hcs,10.8
09,2021-01-11,Connecticut,spend_inperson,-21.7
09,2021-01-11,Connecticut,spend_inpersonmisc,-1.35
09,2021-01-11,Connecticut,spend_remoteservices,18.3
09,2021-01-11,Connecticut,spend_sgh,6.35
09,2021-01-11,Connecticut,spend_tws,-64.9
09,2021-01-11,Connecticut,spend_retail_w_grocery,22.7
09,2021-01-11,Connecticut,spend_retail_no_grocery,19.3
09,2021-01-11,Connecticut,spend_all_incmiddle,18.9
09,2021-01-11,Connecticut,spend_all_q1,17.9
09,2021-01-11,Connecticut,spend_all_q2,17.4
09,2021-01-11,Connecticut,spend_all_q3,19.3
09,2021-01-11,Connecticut,spend_all_q4,4.16
34,2021-01-11,New Jersey,spend_all,13.8
34,2021-01-11,New Jersey,spend_aap,12.1
34,2021-01-11,New Jersey,spend_acf,-14.7
34,2021-01-11,New Jersey,spend_aer,-6.239999999999999
34,2021-01-11,New Jersey,spend_apg,25.3
34,2021-01-11,New Jersey,spend_durables,30
34,2021-01-11,New Jersey,spend_nondurables,20.3
34,2021-01-11,New Jersey,spend_grf,21.3
34,2021-01-11,New Jersey,spend_gen,33.800000000000004
34,2021-01-11,New Jersey,spend_hic,55.400000000000006
34,2021-01-11,New Jersey,spend_hcs,18.6
34,2021-01-11,New Jersey,spend_inperson,-12.8
34,2021-01-11,New Jersey,spend_inpersonmisc,-0.5930000000000001
34,2021-01-11,New Jersey,spend_remoteservices,29.299999999999997
34,2021-01-11,New Jersey,spend_sgh,70.5
34,2021-01-11,New Jersey,spend_tws,-44.7
34,2021-01-11,New Jersey,spend_retail_w_grocery,28.199999999999996
34,2021-01-11,New Jersey,spend_retail_no_grocery,34.9
34,2021-01-11,New Jersey,spend_all_incmiddle,18.8
34,2021-01-11,New Jersey,spend_all_q1,17.2
34,2021-01-11,New Jersey,spend_all_q2,19.8
34,2021-01-11,New Jersey,spend_all_q3,18.4
34,2021-01-11,New Jersey,spend_all_q4,11
36,2021-01-11,New York,spend_all,11.5
36,2021-01-11,New York,spend_aap,9.44
36,2021-01-11,New York,spend_acf,-19.900000000000002
36,2021-01-11,New York,spend_aer,-43.7
36,2021-01-11,New York,spend_apg,22.1
36,2021-01-11,New York,spend_durables,31.1
36,2021-01-11,New York,spend_nondurables,20.1
36,2021-01-11,New York,spend_grf,22.2
36,2021-01-11,New York,spend_gen,31.2
36,2021-01-11,New York,spend_hic,47.8
36,2021-01-11,New York,spend_hcs,17.599999999999998
36,2021-01-11,New York,spend_inperson,-22.3
36,2021-01-11,New York,spend_inpersonmisc,-2.3
36,2021-01-11,New York,spend_remoteservices,26.5
36,2021-01-11,New York,spend_sgh,48.6
36,2021-01-11,New York,spend_tws,-58.699999999999996
36,2021-01-11,New York,spend_retail_w_grocery,26
36,2021-01-11,New York,spend_retail_no_grocery,29.5
36,2021-01-11,New York,spend_all_incmiddle,18.5
36,2021-01-11,New York,spend_all_q1,23
36,2021-01-11,New York,spend_all_q2,21.099999999999998
36,2021-01-11,New York,spend_all_q3,16.5
36,2021-01-11,New York,spend_all_q4,3.95
09,2021-01-12,Connecticut,spend_all,7.870000000000001
09,2021-01-12,Connecticut,spend_aap,1.05
09,2021-01-12,Connecticut,spend_acf,-18.3
09,2021-01-12,Connecticut,spend_aer,-45.7
09,2021-01-12,Connecticut,spend_apg,14.2
09,2021-01-12,Connecticut,spend_durables,26.5
09,2021-01-12,Connecticut,spend_nondurables,17.5
09,2021-01-12,Connecticut,spend_grf,27.3
09,2021-01-12,Connecticut,spend_gen,21.9
09,2021-01-12,Connecticut,spend_hic,37.8
09,2021-01-12,Connecticut,spend_hcs,7.9
09,2021-01-12,Connecticut,spend_inperson,-22.400000000000002
09,2021-01-12,Connecticut,spend_inpersonmisc,-0.791
09,2021-01-12,Connecticut,spend_remoteservices,15.8
09,2021-01-12,Connecticut,spend_sgh,6.92
09,2021-01-12,Connecticut,spend_tws,-67.10000000000001
09,2021-01-12,Connecticut,spend_retail_w_grocery,22.7
09,2021-01-12,Connecticut,spend_retail_no_grocery,19.2
09,2021-01-12,Connecticut,spend_all_incmiddle,18.2
09,2021-01-12,Connecticut,spend_all_q1,16.7
09,2021-01-12,Connecticut,spend_all_q2,20.200000000000003
09,2021-01-12,Connecticut,spend_all_q3,17.5
09,2021-01-12,Connecticut,spend_all_q4,3.11
34,2021-01-12,New Jersey,spend_all,12.8
34,2021-01-12,New Jersey,spend_aap,10.2
34,2021-01-12,New Jersey,spend_acf,-15.8
34,2021-01-12,New Jersey,spend_aer,-5.06
34,2021-01-12,New Jersey,spend_apg,23.400000000000002
34,2021-01-12,New Jersey,spend_durables,29.4
34,2021-01-12,New Jersey,spend_nondurables,18.7
34,2021-01-12,New Jersey,spend_grf,19
34,2021-01-12,New Jersey,spend_gen,31.8
34,2021-01-12,New Jersey,spend_hic,55.400000000000006
34,2021-01-12,New Jersey,spend_hcs,19.1
34,2021-01-12,New Jersey,spend_inperson,-13.600000000000001
34,2021-01-12,New Jersey,spend_inpersonmisc,-2.4
34,2021-01-12,New Jersey,spend_remoteservices,28.999999999999996
34,2021-01-12,New Jersey,spend_sgh,67.7
34,2021-01-12,New Jersey,spend_tws,-45.800000000000004
34,2021-01-12,New Jersey,spend_retail_w_grocery,26.3
34,2021-01-12,New Jersey,spend_retail_no_grocery,33.5
34,2021-01-12,New Jersey,spend_all_incmiddle,17
34,2021-01-12,New Jersey,spend_all_q1,16.1
34,2021-01-12,New Jersey,spend_all_q2,18.7
34,2021-01-12,New Jersey,spend_all_q3,16.3
34,2021-01-12,New Jersey,spend_all_q4,10.4
36,2021-01-12,New York,spend_all,10.8
36,2021-01-12,New York,spend_aap,9.92
36,2021-01-12,New York,spend_acf,-20.4
36,2021-01-12,New York,spend_aer,-43.9
36,2021-01-12,New York,spend_apg,23
36,2021-01-12,New York,spend_durables,31.2
36,2021-01-12,New York,spend_nondurables,19.7
36,2021-01-12,New York,spend_grf,20.7
36,2021-01-12,New York,spend_gen,32.6
36,2021-01-12,New York,spend_hic,50
36,2021-01-12,New York,spend_hcs,16.6
36,2021-01-12,New York,spend_inperson,-23.1
36,2021-01-12,New York,spend_inpersonmisc,-5.11
36,2021-01-12,New York,spend_remoteservices,25.7
36,2021-01-12,New York,spend_sgh,48.8
36,2021-01-12,New York,spend_tws,-59.199999999999996
36,2021-01-12,New York,spend_retail_w_grocery,25.900000000000002
36,2021-01-12,New York,spend_retail_no_grocery,30.8
36,2021-01-12,New York,spend_all_incmiddle,18.9
36,2021-01-12,New York,spend_all_q1,20.7
36,2021-01-12,New York,spend_all_q2,21.6
36,2021-01-12,New York,spend_all_q3,16.8
36,2021-01-12,New York,spend_all_q4,2.8899999999999997
09,2021-01-13,Connecticut,spend_all,7.84
09,2021-01-13,Connecticut,spend_aap,-3.32
09,2021-01-13,Connecticut,spend_acf,-16.400000000000002
09,2021-01-13,Connecticut,spend_aer,-45.4
09,2021-01-13,Connecticut,spend_apg,13
09,2021-01-13,Connecticut,spend_durables,28.7
09,2021-01-13,Connecticut,spend_nondurables,17.7
09,2021-01-13,Connecticut,spend_grf,28.1
09,2021-01-13,Connecticut,spend_gen,22.900000000000002
09,2021-01-13,Connecticut,spend_hic,48.199999999999996
09,2021-01-13,Connecticut,spend_hcs,8.85
09,2021-01-13,Connecticut,spend_inperson,-22
09,2021-01-13,Connecticut,spend_inpersonmisc,-2.39
09,2021-01-13,Connecticut,spend_remoteservices,14.2
09,2021-01-13,Connecticut,spend_sgh,13.900000000000002
09,2021-01-13,Connecticut,spend_tws,-67.80000000000001
09,2021-01-13,Connecticut,spend_retail_w_grocery,24.4
09,2021-01-13,Connecticut,spend_retail_no_grocery,21.6
09,2021-01-13,Connecticut,spend_all_incmiddle,18.3
09,2021-01-13,Connecticut,spend_all_q1,16.3
09,2021-01-13,Connecticut,spend_all_q2,18.7
09,2021-01-13,Connecticut,spend_all_q3,18.099999999999998
09,2021-01-13,Connecticut,spend_all_q4,2.9499999999999997
34,2021-01-13,New Jersey,spend_all,14.099999999999998
34,2021-01-13,New Jersey,spend_aap,13.200000000000001
34,2021-01-13,New Jersey,spend_acf,-15
34,2021-01-13,New Jersey,spend_aer,-0.438
34,2021-01-13,New Jersey,spend_apg,26.6
34,2021-01-13,New Jersey,spend_durables,32.300000000000004
34,2021-01-13,New Jersey,spend_nondurables,21.9
34,2021-01-13,New Jersey,spend_grf,23.3
34,2021-01-13,New Jersey,spend_gen,35.099999999999994
34,2021-01-13,New Jersey,spend_hic,63.4
34,2021-01-13,New Jersey,spend_hcs,19.400000000000002
34,2021-01-13,New Jersey,spend_inperson,-13.100000000000001
34,2021-01-13,New Jersey,spend_inpersonmisc,-2.16
34,2021-01-13,New Jersey,spend_remoteservices,27.900000000000002
34,2021-01-13,New Jersey,spend_sgh,70.39999999999999
34,2021-01-13,New Jersey,spend_tws,-47.199999999999996
34,2021-01-13,New Jersey,spend_retail_w_grocery,30.5
34,2021-01-13,New Jersey,spend_retail_no_grocery,37.5
34,2021-01-13,New Jersey,spend_all_incmiddle,19
34,2021-01-13,New Jersey,spend_all_q1,17.7
34,2021-01-13,New Jersey,spend_all_q2,21.3
34,2021-01-13,New Jersey,spend_all_q3,18
34,2021-01-13,New Jersey,spend_all_q4,11.200000000000001
36,2021-01-13,New York,spend_all,11.5
36,2021-01-13,New York,spend_aap,10.100000000000001
36,2021-01-13,New York,spend_acf,-19.7
36,2021-01-13,New York,spend_aer,-42.6
36,2021-01-13,New York,spend_apg,23.9
36,2021-01-13,New York,spend_durables,31
36,2021-01-13,New York,spend_nondurables,21.2
36,2021-01-13,New York,spend_grf,22.900000000000002
36,2021-01-13,New York,spend_gen,34.2
36,2021-01-13,New York,spend_hic,50.6
36,2021-01-13,New York,spend_hcs,15.8
36,2021-01-13,New York,spend_inperson,-22.7
36,2021-01-13,New York,spend_inpersonmisc,-3.9800000000000004
36,2021-01-13,New York,spend_remoteservices,25.6
36,2021-01-13,New York,spend_sgh,53
36,2021-01-13,New York,spend_tws,-60.099999999999994
36,2021-01-13,New York,spend_retail_w_grocery,27.6
36,2021-01-13,New York,spend_retail_no_grocery,32.1
36,2021-01-13,New York,spend_all_incmiddle,19.400000000000002
36,2021-01-13,New York,spend_all_q1,22.400000000000002
36,2021-01-13,New York,spend_all_q2,22.1
36,2021-01-13,New York,spend_all_q3,17.4
36,2021-01-13,New York,spend_all_q4,3.54
09,2021-01-14,Connecticut,spend_all,12.4
09,2021-01-14,Connecticut,spend_aap,-2.0500000000000003
09,2021-01-14,Connecticut,spend_acf,-11.799999999999999
09,2021-01-14,Connecticut,spend_aer,-39.5
09,2021-01-14,Connecticut,spend_apg,17
09,2021-01-14,Connecticut,spend_durables,32.6
09,2021-01-14,Connecticut,spend_nondurables,21.5
09,2021-01-14,Connecticut,spend_grf,32.7
09,2021-01-14,Connecticut,spend_gen,29.2
09,2021-01-14,Connecticut,spend_hic,53.7
09,2021-01-14,Connecticut,spend_hcs,16.7
09,2021-01-14,Connecticut,spend_inperson,-17.7
09,2021-01-14,Connecticut,spend_inpersonmisc,0.203
09,2021-01-14,Connecticut,spend_remoteservices,18.7
09,2021-01-14,Connecticut,spend_sgh,23.3
09,2021-01-14,Connecticut,spend_tws,-67.80000000000001
09,2021-01-14,Connecticut,spend_retail_w_grocery,28.9
09,2021-01-14,Connecticut,spend_retail_no_grocery,26
09,2021-01-14,Connecticut,spend_all_incmiddle,23
09,2021-01-14,Connecticut,spend_all_q1,17.9
09,2021-01-14,Connecticut,spend_all_q2,23.1
09,2021-01-14,Connecticut,spend_all_q3,22.900000000000002
09,2021-01-14,Connecticut,spend_all_q4,7.359999999999999
34,2021-01-14,New Jersey,spend_all,17.9
34,2021-01-14,New Jersey,spend_aap,13.5
34,2021-01-14,New Jersey,spend_acf,-11.899999999999999
34,2021-01-14,New Jersey,spend_aer,7.430000000000001
34,2021-01-14,New Jersey,spend_apg,28.999999999999996
34,2021-01-14,New Jersey,spend_durables,36
34,2021-01-14,New Jersey,spend_nondurables,25.3
34,2021-01-14,New Jersey,spend_grf,28.4
34,2021-01-14,New Jersey,spend_gen,39.1
34,2021-01-14,New Jersey,spend_hic,65.7
34,2021-01-14,New Jersey,spend_hcs,20.9
34,2021-01-14,New Jersey,spend_inperson,-10.100000000000001
34,2021-01-14,New Jersey,spend_inpersonmisc,0.941
34,2021-01-14,New Jersey,spend_remoteservices,32.5
34,2021-01-14,New Jersey,spend_sgh,74.7
34,2021-01-14,New Jersey,spend_tws,-46.300000000000004
34,2021-01-14,New Jersey,spend_retail_w_grocery,34.5
34,2021-01-14,New Jersey,spend_retail_no_grocery,40.5
34,2021-01-14,New Jersey,spend_all_incmiddle,22.8
34,2021-01-14,New Jersey,spend_all_q1,20.7
34,2021-01-14,New Jersey,spend_all_q2,26.1
34,2021-01-14,New Jersey,spend_all_q3,21.6
34,2021-01-14,New Jersey,spend_all_q4,15.2
36,2021-01-14,New York,spend_all,14.099999999999998
36,2021-01-14,New York,spend_aap,13.100000000000001
36,2021-01-14,New York,spend_acf,-17.1
36,2021-01-14,New York,spend_aer,-37.1
36,2021-01-14,New York,spend_apg,26.900000000000002
36,2021-01-14,New York,spend_durables,32.5
36,2021-01-14,New York,spend_nondurables,24.9
36,2021-01-14,New York,spend_grf,28.1
36,2021-01-14,New York,spend_gen,37.3
36,2021-01-14,New York,spend_hic,57.599999999999994
36,2021-01-14,New York,spend_hcs,18.7
36,2021-01-14,New York,spend_inperson,-20.3
36,2021-01-14,New York,spend_inpersonmisc,-0.9560000000000001
36,2021-01-14,New York,spend_remoteservices,26.900000000000002
36,2021-01-14,New York,spend_sgh,54.50000000000001
36,2021-01-14,New York,spend_tws,-59.599999999999994
36,2021-01-14,New York,spend_retail_w_grocery,31.7
36,2021-01-14,New York,spend_retail_no_grocery,35
36,2021-01-14,New York,spend_all_incmiddle,22.5
36,2021-01-14,New York,spend_all_q1,25.2
36,2021-01-14,New York,spend_all_q2,25.1
36,2021-01-14,New York,spend_all_q3,20.599999999999998
36,2021-01-14,New York,spend_all_q4,5.72
09,2021-01-15,Connecticut,spend_all,12
09,2021-01-15,Connecticut,spend_aap,-1.9300000000000002
09,2021-01-15,Connecticut,spend_acf,-14.099999999999998
09,2021-01-15,Connecticut,spend_aer,-39.300000000000004
09,2021-01-15,Connecticut,spend_apg,17.299999999999997
09,2021-01-15,Connecticut,spend_durables,30.3
09,2021-01-15,Connecticut,spend_nondurables,21.7
09,2021-01-15,Connecticut,spend_grf,36.1
09,2021-01-15,Connecticut,spend_gen,29.599999999999998
09,2021-01-15,Connecticut,spend_hic,52.6
09,2021-01-15,Connecticut,spend_hcs,11.600000000000001
09,2021-01-15,Connecticut,spend_inperson,-20.7
09,2021-01-15,Connecticut,spend_inpersonmisc,-2.76
09,2021-01-15,Connecticut,spend_remoteservices,19.3
09,2021-01-15,Connecticut,spend_sgh,23.5
09,2021-01-15,Connecticut,spend_tws,-69.6
09,2021-01-15,Connecticut,spend_retail_w_grocery,29.5
09,2021-01-15,Connecticut,spend_retail_no_grocery,24.7
09,2021-01-15,Connecticut,spend_all_incmiddle,19.6
09,2021-01-15,Connecticut,spend_all_q1,19.7
09,2021-01-15,Connecticut,spend_all_q2,18.3
09,2021-01-15,Connecticut,spend_all_q3,20
09,2021-01-15,Connecticut,spend_all_q4,7.85
34,2021-01-15,New Jersey,spend_all,18.2
34,2021-01-15,New Jersey,spend_aap,12.8
34,2021-01-15,New Jersey,spend_acf,-11.1
34,2021-01-15,New Jersey,spend_aer,10.100000000000001
34,2021-01-15,New Jersey,spend_apg,30.3
34,2021-01-15,New Jersey,spend_durables,33.800000000000004
34,2021-01-15,New Jersey,spend_nondurables,26.6
34,2021-01-15,New Jersey,spend_grf,31.1
34,2021-01-15,New Jersey,spend_gen,42
34,2021-01-15,New Jersey,spend_hic,59
34,2021-01-15,New Jersey,spend_hcs,16.7
34,2021-01-15,New Jersey,spend_inperson,-10.2
34,2021-01-15,New Jersey,spend_inpersonmisc,0.9390000000000001
34,2021-01-15,New Jersey,spend_remoteservices,31.5
34,2021-01-15,New Jersey,spend_sgh,73.9
34,2021-01-15,New Jersey,spend_tws,-47.8
34,2021-01-15,New Jersey,spend_retail_w_grocery,35.699999999999996
34,2021-01-15,New Jersey,spend_retail_no_grocery,40.2
34,2021-01-15,New Jersey,spend_all_incmiddle,23.7
34,2021-01-15,New Jersey,spend_all_q1,20.1
34,2021-01-15,New Jersey,spend_all_q2,25.3
34,2021-01-15,New Jersey,spend_all_q3,23
34,2021-01-15,New Jersey,spend_all_q4,15.1
36,2021-01-15,New York,spend_all,13.900000000000002
36,2021-01-15,New York,spend_aap,11.700000000000001
36,2021-01-15,New York,spend_acf,-17.7
36,2021-01-15,New York,spend_aer,-32.9
36,2021-01-15,New York,spend_apg,27.500000000000004
36,2021-01-15,New York,spend_durables,31.1
36,2021-01-15,New York,spend_nondurables,25.3
36,2021-01-15,New York,spend_grf,30.5
36,2021-01-15,New York,spend_gen,39.6
36,2021-01-15,New York,spend_hic,55.900000000000006
36,2021-01-15,New York,spend_hcs,13.900000000000002
36,2021-01-15,New York,spend_inperson,-20.9
36,2021-01-15,New York,spend_inpersonmisc,-0.53
36,2021-01-15,New York,spend_remoteservices,26.6
36,2021-01-15,New York,spend_sgh,51.1
36,2021-01-15,New York,spend_tws,-61.3
36,2021-01-15,New York,spend_retail_w_grocery,32.6
36,2021-01-15,New York,spend_retail_no_grocery,34.5
36,2021-01-15,New York,spend_all_incmiddle,22.3
36,2021-01-15,New York,spend_all_q1,25
36,2021-01-15,New York,spend_all_q2,24.9
36,2021-01-15,New York,spend_all_q3,20.3
36,2021-01-15,New York,spend_all_q4,5.680000000000001
09,2021-01-16,Connecticut,spend_all,6.890000000000001
09,2021-01-16,Connecticut,spend_aap,-7.08
09,2021-01-16,Connecticut,spend_acf,-15.4
09,2021-01-16,Connecticut,spend_aer,-36.6
09,2021-01-16,Connecticut,spend_apg,10.5
09,2021-01-16,Connecticut,spend_durables,25.4
09,2021-01-16,Connecticut,spend_nondurables,15.299999999999999
09,2021-01-16,Connecticut,spend_grf,29.7
09,2021-01-16,Connecticut,spend_gen,22
09,2021-01-16,Connecticut,spend_hic,46.5
09,2021-01-16,Connecticut,spend_hcs,7.84
09,2021-01-16,Connecticut,spend_inperson,-22.6
09,2021-01-16,Connecticut,spend_inpersonmisc,-11.600000000000001
09,2021-01-16,Connecticut,spend_remoteservices,13
09,2021-01-16,Connecticut,spend_sgh,16.400000000000002
09,2021-01-16,Connecticut,spend_tws,-69.69999999999999
09,2021-01-16,Connecticut,spend_retail_w_grocery,23.5
09,2021-01-16,Connecticut,spend_retail_no_grocery,19.1
09,2021-01-16,Connecticut,spend_all_incmiddle,15.2
09,2021-01-16,Connecticut,spend_all_q1,12.2
09,2021-01-16,Connecticut,spend_all_q2,13.8
09,2021-01-16,Connecticut,spend_all_q3,15.5
09,2021-01-16,Connecticut,spend_all_q4,2.7199999999999998
34,2021-01-16,New Jersey,spend_all,13.100000000000001
34,2021-01-16,New Jersey,spend_aap,5.75
34,2021-01-16,New Jersey,spend_acf,-12
34,2021-01-16,New Jersey,spend_aer,10.8
34,2021-01-16,New Jersey,spend_apg,23.1
34,2021-01-16,New Jersey,spend_durables,28.499999999999996
34,2021-01-16,New Jersey,spend_nondurables,20.200000000000003
34,2021-01-16,New Jersey,spend_grf,26.6
34,2021-01-16,New Jersey,spend_gen,34.599999999999994
34,2021-01-16,New Jersey,spend_hic,53.400000000000006
34,2021-01-16,New Jersey,spend_hcs,8.469999999999999
34,2021-01-16,New Jersey,spend_inperson,-12.8
34,2021-01-16,New Jersey,spend_inpersonmisc,-6.02
34,2021-01-16,New Jersey,spend_remoteservices,24.7
34,2021-01-16,New Jersey,spend_sgh,61.6
34,2021-01-16,New Jersey,spend_tws,-49.5
34,2021-01-16,New Jersey,spend_retail_w_grocery,30
34,2021-01-16,New Jersey,spend_retail_no_grocery,33.2
34,2021-01-16,New Jersey,spend_all_incmiddle,17.599999999999998
34,2021-01-16,New Jersey,spend_all_q1,12.2
34,2021-01-16,New Jersey,spend_all_q2,18.8
34,2021-01-16,New Jersey,spend_all_q3,17
34,2021-01-16,New Jersey,spend_all_q4,11
36,2021-01-16,New York,spend_all,9.5
36,2021-01-16,New York,spend_aap,6.63
36,2021-01-16,New York,spend_acf,-18.7
36,2021-01-16,New York,spend_aer,-33.900000000000006
36,2021-01-16,New York,spend_apg,21.6
36,2021-01-16,New York,spend_durables,26
36,2021-01-16,New York,spend_nondurables,21
36,2021-01-16,New York,spend_grf,28.299999999999997
36,2021-01-16,New York,spend_gen,33
36,2021-01-16,New York,spend_hic,50.2
36,2021-01-16,New York,spend_hcs,5.28
36,2021-01-16,New York,spend_inperson,-22.6
36,2021-01-16,New York,spend_inpersonmisc,-2.77
36,2021-01-16,New York,spend_remoteservices,18.2
36,2021-01-16,New York,spend_sgh,45.9
36,2021-01-16,New York,spend_tws,-62
36,2021-01-16,New York,spend_retail_w_grocery,28.7
36,2021-01-16,New York,spend_retail_no_grocery,28.9
36,2021-01-16,New York,spend_all_incmiddle,17
