date,countyfips,county,state,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
2021-08-28,36059,Nassau,NY,-15,-12,83.3,-44.7,-37.7,8.1,-10.6
2021-08-28,36103,Suffolk,NY,-7.6,-6.3,130,-18.1,-29,6.3,-8.5
2021-08-28,36119,Westchester,NY,-11.6,-8.4,36.3,-36.7,-33.9,7.6,-9.4
2021-08-29,09001,Fairfield,CT,-3,-4.7,82,8,-31.9,4.6,-4.7
2021-08-29,09003,Hartford,CT,-2.1,-3.4,44.6,-23.3,-29.9,5.3,-5.5
2021-08-29,09005,Litchfield,CT,9.9,1,79.3,NA,-18.6,4.1,-4.3
2021-08-29,09009,New Haven,CT,-1,-3,39.7,-4.1,-24.3,4.3,-4.5
2021-08-29,34003,Bergen,NJ,-6.1,-1.1,85.4,-18.9,-36,7.1,-7.6
2021-08-29,34017,Hudson,NJ,-9.9,0.4,66.6,-34.7,-35.3,7.1,-7.6
2021-08-29,34025,Monmouth,NJ,4.9,8.4,170,-6.7,-32.3,5.9,-6.4
2021-08-29,34027,Morris,NJ,-9.6,0.9,49.7,-35.4,-37,7.4,-7.8
2021-08-29,36059,Nassau,NY,-9,-6.9,110,-39.6,-34.9,6.3,-6.8
2021-08-29,36103,Suffolk,NY,-0.1,-0.3,159,-4.9,-24.7,4.3,-4.4
2021-08-29,36119,Westchester,NY,-6.4,-4.4,53.6,-31.3,-31.4,6.1,-6.5
2021-08-30,09001,Fairfield,CT,-1.7,-3.1,89.6,9.3,-31.1,3.7,-3.7
2021-08-30,09003,Hartford,CT,-0.7,-1.3,53.4,-22.1,-29.3,4.6,-4.7
2021-08-30,09005,Litchfield,CT,11.9,2.6,86.9,NA,-17.7,3.4,-3.5
2021-08-30,09009,New Haven,CT,0.7,-0.7,47.4,-2.6,-23.9,3.6,-3.6
2021-08-30,34003,Bergen,NJ,-5.9,-1.1,88.3,-18.4,-35.7,6.9,-7.3
2021-08-30,34017,Hudson,NJ,-9.7,0.3,69.1,-34,-34.9,6.9,-7.2
2021-08-30,34025,Monmouth,NJ,5,8.6,174,-6.7,-32.1,5.6,-6.1
2021-08-30,34027,Morris,NJ,-9.6,1.1,52.9,-34.4,-36.7,7.3,-7.7
2021-08-30,36059,Nassau,NY,-8,-5.7,121,-38.3,-34.4,5.9,-6.3
2021-08-30,36103,Suffolk,NY,1.3,1,172,-3.9,-24.3,3.7,-3.8
2021-08-30,36119,Westchester,NY,-5.9,-3.9,57.4,-30.4,-30.7,5.7,-6
2021-08-31,09001,Fairfield,CT,-1.9,-2.4,87.6,9.1,-30.7,3.7,-3.7
2021-08-31,09003,Hartford,CT,-1,-0.7,53.6,-22.3,-29,4.6,-4.7
2021-08-31,09005,Litchfield,CT,11.9,3.6,73.3,NA,-17.3,3.3,-3.4
2021-08-31,09009,New Haven,CT,0.6,0,46.4,-1.7,-23.6,3.4,-3.5
2021-08-31,34003,Bergen,NJ,-5.4,-0.7,88.4,-18.6,-35.7,6.9,-7.3
2021-08-31,34017,Hudson,NJ,-9.7,0.6,68.6,-33.9,-34.9,6.9,-7.2
2021-08-31,34025,Monmouth,NJ,4.7,8.4,165,-7.1,-32,5.6,-6.1
2021-08-31,34027,Morris,NJ,-9.4,2.1,52.4,-34.6,-36.4,7.3,-7.7
2021-08-31,36059,Nassau,NY,-7.6,-4.6,116,-38.1,-34.3,5.9,-6.3
2021-08-31,36103,Suffolk,NY,1.7,1.9,168,-4.1,-24.1,3.7,-3.8
2021-08-31,36119,Westchester,NY,-5.6,-3.1,57.1,-30.3,-30.6,5.9,-6.2
2021-09-01,09001,Fairfield,CT,-3.3,-3,72.9,7.6,-30.9,4.3,-4.3
2021-09-01,09003,Hartford,CT,-2.6,-1.4,44,-22.9,-29,4.9,-5
2021-09-01,09005,Litchfield,CT,10,2.9,57.9,NA,-17.3,3.7,-3.8
2021-09-01,09009,New Haven,CT,-0.9,-0.4,37.4,-3,-23.7,3.9,-4
2021-09-01,34003,Bergen,NJ,-7.1,-2.3,72.6,-20,-35.9,7.6,-8.1
2021-09-01,34017,Hudson,NJ,-11.7,-1.4,54.7,-34.7,-35.3,7.4,-7.8
2021-09-01,34025,Monmouth,NJ,2.1,6.4,136,-9.6,-32.1,6.3,-6.9
2021-09-01,34027,Morris,NJ,-11.9,0.1,41.1,-35.7,-36.6,8,-8.5
2021-09-01,36059,Nassau,NY,-8.7,-5.3,95.7,-38.9,-34.3,6.6,-7.1
2021-09-01,36103,Suffolk,NY,0.7,1.7,142,-6.3,-24.3,4.3,-4.4
2021-09-01,36119,Westchester,NY,-7.4,-4.3,45.7,-31.4,-30.9,6.6,-7
2021-09-02,09001,Fairfield,CT,-3.3,-2.4,71.6,5.7,-31.3,4.6,-4.6
2021-09-02,09003,Hartford,CT,-2.4,-0.6,44.6,-22,-28.9,4.7,-4.9
2021-09-02,09005,Litchfield,CT,10.1,3.3,NA,NA,-17.1,3.7,-3.8
2021-09-02,09009,New Haven,CT,-0.7,0.1,36.7,-3.9,-23.6,3.9,-4
2021-09-02,34003,Bergen,NJ,-7.6,-2.6,74.3,-19.6,-37,8.3,-8.8
2021-09-02,34017,Hudson,NJ,-11.1,-0.7,53.9,-35.7,-36.3,7.9,-8.3
2021-09-02,34025,Monmouth,NJ,1.7,5.6,122,-11,-32.3,6.6,-7.1
2021-09-02,34027,Morris,NJ,-12.1,-0,42.1,-37.1,-37.1,8.4,-8.9
2021-09-02,36059,Nassau,NY,-8.7,-5,91.3,-39.4,-34.1,6.7,-7.2
2021-09-02,36103,Suffolk,NY,0.6,1.6,133,-8.1,-24.1,4.4,-4.6
2021-09-02,36119,Westchester,NY,-7.7,-4.4,46.4,-32.9,-32.3,7.3,-7.7
2021-09-03,09001,Fairfield,CT,-3,-1.7,72.7,6.7,-31.1,4.3,-4.3
2021-09-03,09003,Hartford,CT,-1.6,0.6,47.9,-20.6,-28.7,4.3,-4.5
2021-09-03,09005,Litchfield,CT,10.1,3.9,NA,NA,-16.9,3.4,-3.6
2021-09-03,09009,New Haven,CT,-0.1,1.3,39.1,-2.1,-23.6,3.4,-3.6
2021-09-03,34003,Bergen,NJ,-7.1,-1.4,80.7,-18.1,-37,8,-8.6
2021-09-03,34017,Hudson,NJ,-10,1.1,59,-34.9,-36.4,7.6,-8
2021-09-03,34025,Monmouth,NJ,2.1,6,124,-9.3,-32.3,6.4,-7
2021-09-03,34027,Morris,NJ,-11.4,0.9,45.6,-35.9,-37.3,8.3,-8.8
2021-09-03,36059,Nassau,NY,-7.9,-3.9,94.6,-38.7,-33.7,6.4,-6.9
2021-09-03,36103,Suffolk,NY,1,2.1,133,-7.4,-24,4.1,-4.3
2021-09-03,36119,Westchester,NY,-6.9,-3.3,48.9,-32.4,-32.1,7.1,-7.6
2021-09-04,09001,Fairfield,CT,-3.4,-1.3,78,7.6,-31.3,4.1,-4.1
2021-09-04,09003,Hartford,CT,-1.7,1,48.6,-20.4,-29.1,4.1,-4.2
2021-09-04,09005,Litchfield,CT,10.1,5.3,NA,NA,-17.6,3.3,-3.3
2021-09-04,09009,New Haven,CT,-0,1.9,42.1,-1.9,-24.1,3.3,-3.3
2021-09-04,34003,Bergen,NJ,-7,-0.9,86.3,-17.6,-37.1,7.7,-8.1
2021-09-04,34017,Hudson,NJ,-9.9,1.6,64.7,-34.9,-36.6,7.3,-7.5
2021-09-04,34025,Monmouth,NJ,3.4,7,160,-3.9,-32,6,-6.3
2021-09-04,34027,Morris,NJ,-11.4,1.1,49.9,-35.4,-37.9,8,-8.3
2021-09-04,36059,Nassau,NY,-7.1,-3,116,-38,-33.6,6.1,-6.4
2021-09-04,36103,Suffolk,NY,1.6,3,163,-5.6,-24.1,3.9,-3.8
2021-09-04,36119,Westchester,NY,-6.1,-2.6,52.1,-31.9,-32.1,7,-7.3
2021-09-05,09001,Fairfield,CT,-4.9,-2.1,70.9,4.6,-31.6,4.3,-4.4
2021-09-05,09003,Hartford,CT,-2.1,0.6,44,-22.3,-29.4,4.1,-4.2
2021-09-05,09005,Litchfield,CT,9.4,5.3,NA,NA,-17.7,3.3,-3.3
2021-09-05,09009,New Haven,CT,-0.9,1.1,36.4,-3.7,-24.7,3.3,-3.3
2021-09-05,34003,Bergen,NJ,-7.7,-0.9,78.4,-19.7,-37.1,7.9,-8.3
2021-09-05,34017,Hudson,NJ,-10,1.4,63,-35.9,-36.7,7.1,-7.2
2021-09-05,34025,Monmouth,NJ,4.1,7.7,160,-3.6,-32,6,-6.3
2021-09-05,34027,Morris,NJ,-11.4,0.7,43.1,-36.4,-38,8,-8.3
2021-09-05,36059,Nassau,NY,-7.3,-3,105,-38.6,-33.7,6.3,-6.7
2021-09-05,36103,Suffolk,NY,1.6,3,158,-6.7,-24.3,4,-4.1
2021-09-05,36119,Westchester,NY,-6.4,-2.7,46.4,-33.4,-32.3,7.1,-7.6
2021-09-06,09001,Fairfield,CT,-5.3,-2,85.4,4.7,-37,5.6,-5.9
2021-09-06,09003,Hartford,CT,-2.7,0.3,49.1,-24.7,-35,5.4,-5.7
2021-09-06,09005,Litchfield,CT,10.7,5.9,NA,NA,-25.1,4.9,-5.2
2021-09-06,09009,New Haven,CT,-1,0.9,43.1,-3.4,-30.9,4.7,-5
2021-09-06,34003,Bergen,NJ,-7,-0.3,86.9,-22,-42.1,8.9,-9.5
2021-09-06,34017,Hudson,NJ,-8.4,2.1,75.3,-38,-41.3,8,-8.2
2021-09-06,34025,Monmouth,NJ,6.4,8.1,197,0.4,-36.7,7.1,-7.6
2021-09-06,34027,Morris,NJ,-11.1,0.9,49,-39.1,-43.3,9,-9.4
2021-09-06,36059,Nassau,NY,-7.3,-3,122,-41.4,-38.3,7.4,-8.1
2021-09-06,36103,Suffolk,NY,2,3.3,189,-7.7,-30.3,5.6,-5.9
2021-09-06,36119,Westchester,NY,-6.4,-2.6,55.3,-35.6,-37,8,-8.6
2021-09-07,09001,Fairfield,CT,-5.6,-2,86.3,5,-37.6,5.7,-6.1
2021-09-07,09003,Hartford,CT,-3.4,0.3,49.9,-24.4,-35.1,5.4,-5.7
2021-09-07,09005,Litchfield,CT,10,5.6,NA,NA,-25.4,4.9,-5.2
2021-09-07,09009,New Haven,CT,-1.4,0.9,44,-3.6,-31.1,4.9,-5.1
2021-09-07,34003,Bergen,NJ,-7.3,-0.1,85.4,-21.6,-42.4,8.9,-9.5
2021-09-07,34017,Hudson,NJ,-7.9,3.3,75.4,-37.7,-41.6,7.9,-8.1
2021-09-07,34025,Monmouth,NJ,6.4,8.3,198,0.9,-37.3,7.3,-7.8
2021-09-07,34027,Morris,NJ,-11.4,0.9,48.6,-38.6,-43.7,9,-9.4
2021-09-07,36059,Nassau,NY,-8.1,-4.1,123,-41.7,-39,7.7,-8.4
2021-09-07,36103,Suffolk,NY,1.6,3,190,-7.3,-30.6,5.7,-6.1
2021-09-07,36119,Westchester,NY,-6.4,-2.4,55.7,-34.9,-37.4,8,-8.6
2021-09-08,09001,Fairfield,CT,-4.7,-0.9,98.6,6.3,-37.1,5.1,-5.4
2021-09-08,09003,Hartford,CT,-2.6,1.6,60.4,-23.3,-34.6,5,-5.2
2021-09-08,09005,Litchfield,CT,11.1,6.7,NA,NA,-25,4.3,-4.5
2021-09-08,09009,New Haven,CT,-0.7,1.7,51.7,-2.4,-30.7,4.3,-4.5
2021-09-08,34003,Bergen,NJ,-5.7,2,100,-19.7,-42.3,8.1,-8.7
2021-09-08,34017,Hudson,NJ,-5.4,6.6,88.1,-36.6,-41.1,7.3,-7.4
2021-09-08,34025,Monmouth,NJ,7.7,9.7,213,2.1,-37.1,6.7,-7.1
2021-09-08,34027,Morris,NJ,-9.4,3.7,58.3,-37.3,-43.3,8.4,-8.8
2021-09-08,36059,Nassau,NY,-7,-3.1,138,-41,-39.3,7.3,-7.9
2021-09-08,36103,Suffolk,NY,2.7,4,205,-5.9,-30.4,5.3,-5.6
2021-09-08,36119,Westchester,NY,-4.1,0,66.1,-33,-37,7.4,-8
2021-09-09,09001,Fairfield,CT,-6,-1.4,88.3,7.4,-36.4,5.1,-5.4
2021-09-09,09003,Hartford,CT,-3.9,0.6,53.6,-24.1,-34.3,5.1,-5.4
2021-09-09,09005,Litchfield,CT,10,6.4,NA,NA,-24.7,4.3,-4.5
2021-09-09,09009,New Haven,CT,-2.3,0.7,45.1,-2.3,-30.4,4.4,-4.7
2021-09-09,34003,Bergen,NJ,-6,2,92.9,-20.4,-40.9,7.6,-8.2
2021-09-09,34017,Hudson,NJ,-6.4,6,81.1,-35.1,-40,6.9,-7
2021-09-09,34025,Monmouth,NJ,6,9,198,1.3,-36.9,6.9,-7.3
2021-09-09,34027,Morris,NJ,-10.1,3.9,54.1,-35.7,-42.3,8,-8.4
2021-09-09,36059,Nassau,NY,-8.4,-4,123,-40.4,-39,7.3,-7.9
2021-09-09,36103,Suffolk,NY,1.3,3.4,189,-5.9,-30.6,5.6,-5.9
2021-09-09,36119,Westchester,NY,-4.6,0.4,58.9,-31,-35.3,6.9,-7.4
2021-09-10,09001,Fairfield,CT,-6.7,-2.1,89.4,5.9,-35.9,5.1,-5.4
2021-09-10,09003,Hartford,CT,-4.7,-0.1,54.1,-24.9,-33.7,5.3,-5.5
2021-09-10,09005,Litchfield,CT,9.4,4.7,NA,NA,-24.1,4.1,-4.4
2021-09-10,09009,New Haven,CT,-3.1,-0.3,44.9,-4.1,-29.9,4.4,-4.7
2021-09-10,34003,Bergen,NJ,-6.4,1.3,96.1,-20.6,-40.1,7.4,-8
2021-09-10,34017,Hudson,NJ,-6.7,5.6,83.1,-34.4,-39.3,6.7,-6.9
2021-09-10,34025,Monmouth,NJ,5,8.1,194,-0.7,-36.1,6.6,-7
2021-09-10,34027,Morris,NJ,-10.9,2.9,54.9,-35.7,-41.4,7.7,-8.1
2021-09-10,36059,Nassau,NY,-9,-4.6,120,-39.9,-38.4,7.1,-7.7
2021-09-10,36103,Suffolk,NY,0.6,2.7,184,-6.6,-30,5.4,-5.7
2021-09-10,36119,Westchester,NY,-5,-0.1,60.1,-30,-34.6,6.7,-7.3
2021-09-11,09001,Fairfield,CT,-6.6,-2.7,97.4,2.7,-35.1,5.3,-5.7
2021-09-11,09003,Hartford,CT,-4.6,-0.4,60.9,-25.1,-33.1,5.4,-5.8
2021-09-11,09005,Litchfield,CT,9.3,3,77.3,NA,-22.9,4.1,-4.4
2021-09-11,09009,New Haven,CT,-3.4,-1.1,48.1,-6.1,-29.1,4.6,-4.9
2021-09-11,34003,Bergen,NJ,-6,1.3,104,-20.3,-39.6,7.6,-8.3
2021-09-11,34017,Hudson,NJ,-5.9,5.9,91.6,-32.9,-38.7,6.9,-7.1
2021-09-11,34025,Monmouth,NJ,5,8,201,-4.3,-35.7,6.6,-7
2021-09-11,34027,Morris,NJ,-10.4,2.7,64.3,-36,-40.3,7.9,-8.4
2021-09-11,36059,Nassau,NY,-8.7,-4.7,118,-38.9,-37.7,7.3,-8
2021-09-11,36103,Suffolk,NY,0.4,2.3,175,-8.3,-29.1,5.6,-6
2021-09-11,36119,Westchester,NY,-4.7,-0.3,63,-29.4,-33.9,6.9,-7.5
2021-09-12,09001,Fairfield,CT,-6,-2,114,3.1,-34.4,5.1,-5.4
2021-09-12,09003,Hartford,CT,-4.6,0,70.1,-23.4,-32.7,5.4,-5.8
2021-09-12,09005,Litchfield,CT,9.9,2.9,85.9,NA,-22.4,4,-4.1
2021-09-12,09009,New Haven,CT,-3.3,-1,57.1,-5.9,-28.7,4.6,-4.9
2021-09-12,34003,Bergen,NJ,-4.1,2.1,117,-17.9,-39.1,7.6,-8.3
2021-09-12,34017,Hudson,NJ,-5.1,7,98.1,-31,-38.1,7,-7.4
2021-09-12,34025,Monmouth,NJ,4.7,8.1,218,-6.3,-35.1,6.6,-7
2021-09-12,34027,Morris,NJ,-10.3,3.6,77.4,-35.1,-39.7,8,-8.6
2021-09-12,36059,Nassau,NY,-8.1,-4.1,134,-37.7,-37.4,7.3,-8
2021-09-12,36103,Suffolk,NY,0.1,2.6,187,-8.6,-28.9,5.6,-6
2021-09-12,36119,Westchester,NY,-3.4,0.9,73.3,-27.7,-33.4,6.7,-7.2
2021-09-13,09001,Fairfield,CT,-6.3,-2.4,101,2.7,-28.6,3.7,-3.7
2021-09-13,09003,Hartford,CT,-4.6,0.3,66.6,-20.7,-26.7,4,-4.1
2021-09-13,09005,Litchfield,CT,8.3,2.9,91.4,NA,-14.9,2.1,-1.9
2021-09-13,09009,New Haven,CT,-4,-0.9,51.6,-6.9,-22,3,-3
2021-09-13,34003,Bergen,NJ,-5.4,1.9,112,-14.3,-33.7,6.3,-6.8
2021-09-13,34017,Hudson,NJ,-6.9,7,86,-27.9,-33.1,5.9,-6.1
2021-09-13,34025,Monmouth,NJ,1.9,7.9,184,-10.4,-30,5.1,-5.3
2021-09-13,34027,Morris,NJ,-11.3,3.3,71.4,-31.9,-34,6.7,-7.1
2021-09-13,36059,Nassau,NY,-8.7,-4.1,116,-33.9,-32.3,5.7,-6.1
2021-09-13,36103,Suffolk,NY,-1.4,2.3,153,-7,-22.7,3.7,-3.8
2021-09-13,36119,Westchester,NY,-3.4,1.1,65.9,-24.3,-28.3,5.4,-5.7
2021-09-14,09001,Fairfield,CT,-6.6,-2.9,98.6,2.3,-27.7,3.4,-3.4
2021-09-14,09003,Hartford,CT,-4.7,0.1,65.6,-21.3,-26.3,4,-4.1
2021-09-14,09005,Litchfield,CT,8.3,2.4,93.9,NA,-14.3,2,-1.8
2021-09-14,09009,New Haven,CT,-4.3,-1.6,50.6,-7.7,-21.4,2.9,-2.9
2021-09-14,34003,Bergen,NJ,-5.9,1.6,112,-14.1,-33,6.1,-6.6
2021-09-14,34017,Hudson,NJ,-7.6,6.3,86.3,-27.1,-32.6,5.9,-6.1
2021-09-14,34025,Monmouth,NJ,1,7.3,176,-11.4,-29.3,4.9,-5
2021-09-14,34027,Morris,NJ,-12,2.6,71.4,-31.7,-33.3,6.6,-7
2021-09-14,36059,Nassau,NY,-9,-3.9,112,-32.6,-31.1,5.1,-5.6
2021-09-14,36103,Suffolk,NY,-2.4,1.9,145,-7.4,-22.1,3.4,-3.5
2021-09-14,36119,Westchester,NY,-3.9,0.7,65,-23.7,-27.4,5.1,-5.4
2021-09-15,09001,Fairfield,CT,-6.4,-3,98,2,-27.4,3.3,-3.2
2021-09-15,09003,Hartford,CT,-4.3,-0,64.9,-21.7,-26.3,4,-4.1
2021-09-15,09005,Litchfield,CT,8.3,2,93.3,NA,-14.1,2,-1.8
2021-09-15,09009,New Haven,CT,-4,-1.9,50.9,-8.3,-21.1,2.9,-2.9
2021-09-15,34003,Bergen,NJ,-5.9,1.4,114,-13.9,-32.6,6,-6.4
2021-09-15,34017,Hudson,NJ,-8,6,87.1,-26.4,-32.3,5.7,-5.9
2021-09-15,34025,Monmouth,NJ,0.9,7.3,178,-12,-28.9,4.6,-4.7
2021-09-15,34027,Morris,NJ,-12,2,72.4,-31.4,-33,6.3,-6.7
2021-09-15,36059,Nassau,NY,-9.4,-3.9,111,-31.7,-30.4,4.7,-5.1
2021-09-15,36103,Suffolk,NY,-3.3,1,142,-7.1,-21.9,3.1,-3.2
2021-09-15,36119,Westchester,NY,-4.3,0.1,64.7,-23.3,-27,4.7,-4.9
2021-09-16,09001,Fairfield,CT,-5.3,-2.6,105,1.7,-28,3.3,-3.2
2021-09-16,09003,Hartford,CT,-3.6,0.4,70,-21.4,-26.4,3.9,-4
2021-09-16,09005,Litchfield,CT,9,2,102,NA,-14.1,1.9,-1.6
2021-09-16,09009,New Haven,CT,-3,-1.3,55,-8.3,-21.3,2.9,-2.9
2021-09-16,34003,Bergen,NJ,-5.3,2,121,-14,-33.1,6.1,-6.6
2021-09-16,34017,Hudson,NJ,-7,6.9,96.6,-25.7,-32.4,5.6,-5.8
2021-09-16,34025,Monmouth,NJ,1.6,7.9,188,-11.6,-29.4,4.4,-4.6
2021-09-16,34027,Morris,NJ,-11.4,2.3,74.7,-31,-33.6,6.4,-6.8
2021-09-16,36059,Nassau,NY,-8.3,-3.4,122,-31.9,-31.4,5,-5.4
2021-09-16,36103,Suffolk,NY,-1.9,1.7,156,-6.3,-22.1,3.1,-3.2
2021-09-16,36119,Westchester,NY,-3.3,0.7,71.4,-23.6,-27.4,4.9,-5.1
2021-09-17,09001,Fairfield,CT,-5.3,-2.7,99.9,2.4,-28.1,3.3,-3.2
2021-09-17,09003,Hartford,CT,-3.6,-0,67.1,-21.7,-26.6,3.9,-4
2021-09-17,09005,Litchfield,CT,8.6,2.3,107,NA,-14.3,2,-1.8
2021-09-17,09009,New Haven,CT,-2.9,-1.4,52.1,-8.4,-21.3,3,-3
2021-09-17,34003,Bergen,NJ,-5.6,2,114,-14.7,-33.1,6.3,-6.7
2021-09-17,34017,Hudson,NJ,-7.3,6.4,93.4,-26,-32.6,5.7,-5.9
2021-09-17,34025,Monmouth,NJ,1,7.9,175,-12.7,-29.7,4.7,-4.8
2021-09-17,34027,Morris,NJ,-11.6,2.6,71.1,-31.6,-33.7,6.6,-7
2021-09-17,36059,Nassau,NY,-8.6,-3.7,118,-32,-31.6,5.1,-5.5
2021-09-17,36103,Suffolk,NY,-2.1,1.4,145,-6.6,-22.4,3.3,-3.3
2021-09-17,36119,Westchester,NY,-3.7,0.6,68.1,-23.9,-27.6,4.9,-5.1
2021-09-18,09001,Fairfield,CT,-5.3,-2.3,92.1,3.4,-28.6,3.1,-3
2021-09-18,09003,Hartford,CT,-3.3,0.1,64,-21.9,-26.7,3.9,-4
2021-09-18,09005,Litchfield,CT,7.7,2.6,110,NA,-15,2,-1.8
2021-09-18,09009,New Haven,CT,-2.3,-1,50.1,-8.1,-21.6,2.9,-2.8
2021-09-18,34003,Bergen,NJ,-5.4,2,113,-15,-33.3,6.1,-6.5
2021-09-18,34017,Hudson,NJ,-7.6,6.3,86.6,-25.6,-32.7,5.6,-5.7
2021-09-18,34025,Monmouth,NJ,1,8,179,-11,-30.3,4.6,-4.6
2021-09-18,34027,Morris,NJ,-11.4,2.6,72.3,-31.4,-34.1,6.4,-6.7
2021-09-18,36059,Nassau,NY,-8.6,-3.6,116,-32,-32,4.9,-5
2021-09-18,36103,Suffolk,NY,-2.1,1.4,145,-7.3,-22.9,3.1,-3.1
2021-09-18,36119,Westchester,NY,-3.4,0.9,68.9,-23.3,-28,4.7,-4.8
2021-09-19,09001,Fairfield,CT,-4.9,-2,89.6,5.6,-28.9,3,-2.7
2021-09-19,09003,Hartford,CT,-2.7,0.4,64.6,-22.3,-27.1,3.7,-3.7
2021-09-19,09005,Litchfield,CT,7.3,2.9,111,NA,-15.4,1.9,-1.5
2021-09-19,09009,New Haven,CT,-1.7,-0.6,52.7,-7.4,-21.7,2.7,-2.5
2021-09-19,34003,Bergen,NJ,-4.9,2,116,-13.7,-33.4,6,-6.2
2021-09-19,34017,Hudson,NJ,-7.6,6.3,86.3,-25.1,-32.9,5.4,-5.4
2021-09-19,34025,Monmouth,NJ,1.3,8.4,185,-9.1,-31,4.4,-4.3
2021-09-19,34027,Morris,NJ,-11.3,2.7,71.7,-30.7,-34.6,6.1,-6.1
2021-09-19,36059,Nassau,NY,-8.4,-3.4,115,-31.4,-32.3,4.7,-4.7
2021-09-19,36103,Suffolk,NY,-2,1.3,140,-6.9,-23.3,3,-2.8
2021-09-19,36119,Westchester,NY,-3.4,1,69.6,-22.4,-28.4,4.6,-4.5
2021-09-20,09001,Fairfield,CT,-4.6,-1.6,90,5.7,-28.4,3,-2.7
2021-09-20,09003,Hartford,CT,-2.6,0.6,64.9,-22.4,-26.9,3.7,-3.7
2021-09-20,09005,Litchfield,CT,7,2.7,112,NA,-15.1,1.9,-1.5
2021-09-20,09009,New Haven,CT,-1.6,-0.4,52.7,-7.7,-21.4,2.7,-2.5
2021-09-20,34003,Bergen,NJ,-4.9,2,116,-14.1,-33.3,6,-6.2
2021-09-20,34017,Hudson,NJ,-7.4,6.1,87.4,-25.1,-32.9,5.4,-5.4
2021-09-20,34025,Monmouth,NJ,1.3,8.6,185,-8.9,-30.9,4.4,-4.3
2021-09-20,34027,Morris,NJ,-11.3,2.9,72,-31,-34.3,6,-5.9
2021-09-20,36059,Nassau,NY,-8.6,-3.4,114,-31.6,-32.1,4.7,-4.7
2021-09-20,36103,Suffolk,NY,-2,1.1,139,-7,-23,3,-2.8
2021-09-20,36119,Westchester,NY,-3.6,0.9,69.9,-22.1,-28.1,4.6,-4.5
2021-09-21,09001,Fairfield,CT,-4.7,-1.6,90.7,5.4,-28,3,-2.7
2021-09-21,09003,Hartford,CT,-2.6,0.4,64.3,-22.3,-26.4,3.6,-3.5
2021-09-21,09005,Litchfield,CT,7,2.4,114,NA,-14.9,1.9,-1.5
2021-09-21,09009,New Haven,CT,-1.7,-0.3,52.7,-8,-21,2.7,-2.5
2021-09-21,34003,Bergen,NJ,-5,1.7,116,-14.6,-33.1,6,-6.2
2021-09-21,34017,Hudson,NJ,-7.4,6,87.1,-25.3,-32.7,5.4,-5.4
2021-09-21,34025,Monmouth,NJ,0.6,8.1,183,-9.1,-30.9,4.6,-4.4
2021-09-21,34027,Morris,NJ,-11.4,2.9,72,-30.9,-34,6,-5.9
2021-09-21,36059,Nassau,NY,-8.7,-3.9,117,-32,-32.1,4.9,-4.9
2021-09-21,36103,Suffolk,NY,-2,1,137,-7.3,-22.7,3,-2.8
2021-09-21,36119,Westchester,NY,-3.7,0.7,69.6,-22.4,-27.9,4.6,-4.5
2021-09-22,09001,Fairfield,CT,-4.9,-1.9,89,5.6,-27.3,3.1,-2.9
2021-09-22,09003,Hartford,CT,-3.3,0,60.6,-22.7,-25.7,3.6,-3.5
2021-09-22,09005,Litchfield,CT,6.7,2.4,111,NA,-14.3,1.9,-1.5
2021-09-22,09009,New Haven,CT,-2.3,-0.7,50,-8.3,-20.3,2.9,-2.7
2021-09-22,34003,Bergen,NJ,-5.4,1.1,114,-15,-32.6,6,-6.2
2021-09-22,34017,Hudson,NJ,-7.6,5.6,86,-25.3,-32.1,5.6,-5.5
2021-09-22,34025,Monmouth,NJ,0,7.7,179,-9.3,-30.3,4.6,-4.4
2021-09-22,34027,Morris,NJ,-11.6,2.9,71,-30.7,-33.3,6,-5.9
2021-09-22,36059,Nassau,NY,-9,-4.4,114,-32.3,-31.4,4.9,-4.9
2021-09-22,36103,Suffolk,NY,-2.4,0.7,133,-7.7,-21.9,3,-2.8
2021-09-22,36119,Westchester,NY,-4.1,0.1,68.3,-22.6,-27,4.7,-4.7
2021-09-23,09001,Fairfield,CT,-5.6,-2,88.9,6.1,-25.9,2.7,-2.4
2021-09-23,09003,Hartford,CT,-3.6,0,61.4,-22.4,-24.9,3.6,-3.5
2021-09-23,09005,Litchfield,CT,6.4,2,107,NA,-13.6,1.9,-1.5
2021-09-23,09009,New Haven,CT,-2.6,-1,50.1,-8,-19.1,2.7,-2.5
2021-09-23,34003,Bergen,NJ,-6.3,0.1,108,-14.3,-31.1,5.9,-6
2021-09-23,34017,Hudson,NJ,-9.4,3.7,77,-25.9,-31.1,5.7,-5.7
2021-09-23,34025,Monmouth,NJ,-0.9,7.3,173,-9.3,-28.9,4.4,-4.3
2021-09-23,34027,Morris,NJ,-13.1,1.1,64,-31,-32,6.1,-6.1
2021-09-23,36059,Nassau,NY,-9.7,-4.4,112,-31.4,-29.4,4.3,-4.3
2021-09-23,36103,Suffolk,NY,-3.1,0.3,130,-7.7,-20.4,2.4,-2.2
2021-09-23,36119,Westchester,NY,-5.1,-0.6,64.7,-22.1,-25.6,4.4,-4.4
2021-09-24,09001,Fairfield,CT,-5.6,-1.9,90.6,5.3,-25.3,2.9,-2.6
