countyfips,date,county,state,measure,pct
09001,2020-08-25,Fairfield,CT,gps_away_from_home,-8.4
09003,2020-08-25,Hartford,CT,gps_retail_and_recreation,-13.4
09003,2020-08-25,Hartford,CT,gps_grocery_and_pharmacy,-9.9
09003,2020-08-25,Hartford,CT,gps_parks,NA
09003,2020-08-25,Hartford,CT,gps_transit_stations,-31.7
09003,2020-08-25,Hartford,CT,gps_workplaces,-31.3
09003,2020-08-25,Hartford,CT,gps_residential,7.3
09003,2020-08-25,Hartford,CT,gps_away_from_home,-7.9
09005,2020-08-25,Litchfield,CT,gps_retail_and_recreation,3.7
09005,2020-08-25,Litchfield,CT,gps_grocery_and_pharmacy,NA
09005,2020-08-25,Litchfield,CT,gps_parks,NA
09005,2020-08-25,Litchfield,CT,gps_transit_stations,NA
09005,2020-08-25,Litchfield,CT,gps_workplaces,-24.6
09005,2020-08-25,Litchfield,CT,gps_residential,5.3
09005,2020-08-25,Litchfield,CT,gps_away_from_home,-5.6
09009,2020-08-25,New Haven,CT,gps_retail_and_recreation,-7.3
09009,2020-08-25,New Haven,CT,gps_grocery_and_pharmacy,-6.4
09009,2020-08-25,New Haven,CT,gps_parks,62.5
09009,2020-08-25,New Haven,CT,gps_transit_stations,-7.1
09009,2020-08-25,New Haven,CT,gps_workplaces,-29.1
09009,2020-08-25,New Haven,CT,gps_residential,6.4
09009,2020-08-25,New Haven,CT,gps_away_from_home,-7
34003,2020-08-25,Bergen,NJ,gps_retail_and_recreation,-23
34003,2020-08-25,Bergen,NJ,gps_grocery_and_pharmacy,-4.4
34003,2020-08-25,Bergen,NJ,gps_parks,NA
34003,2020-08-25,Bergen,NJ,gps_transit_stations,-23
34003,2020-08-25,Bergen,NJ,gps_workplaces,-36.7
34003,2020-08-25,Bergen,NJ,gps_residential,11.4
34003,2020-08-25,Bergen,NJ,gps_away_from_home,-12.8
34017,2020-08-25,Hudson,NJ,gps_retail_and_recreation,-20.4
34017,2020-08-25,Hudson,NJ,gps_grocery_and_pharmacy,-8.3
34017,2020-08-25,Hudson,NJ,gps_parks,82.6
34017,2020-08-25,Hudson,NJ,gps_transit_stations,-47
34017,2020-08-25,Hudson,NJ,gps_workplaces,-40.4
34017,2020-08-25,Hudson,NJ,gps_residential,11.3
34017,2020-08-25,Hudson,NJ,gps_away_from_home,-12.5
34025,2020-08-25,Monmouth,NJ,gps_retail_and_recreation,-8.6
34025,2020-08-25,Monmouth,NJ,gps_grocery_and_pharmacy,7.4
34025,2020-08-25,Monmouth,NJ,gps_parks,NA
34025,2020-08-25,Monmouth,NJ,gps_transit_stations,-13
34025,2020-08-25,Monmouth,NJ,gps_workplaces,-30
34025,2020-08-25,Monmouth,NJ,gps_residential,8.3
34025,2020-08-25,Monmouth,NJ,gps_away_from_home,-9.3
34027,2020-08-25,Morris,NJ,gps_retail_and_recreation,-24
34027,2020-08-25,Morris,NJ,gps_grocery_and_pharmacy,-4.1
34027,2020-08-25,Morris,NJ,gps_parks,NA
34027,2020-08-25,Morris,NJ,gps_transit_stations,NA
34027,2020-08-25,Morris,NJ,gps_workplaces,-36.6
34027,2020-08-25,Morris,NJ,gps_residential,11.1
34027,2020-08-25,Morris,NJ,gps_away_from_home,-12.4
36059,2020-08-25,Nassau,NY,gps_retail_and_recreation,-15.9
36059,2020-08-25,Nassau,NY,gps_grocery_and_pharmacy,-8.3
36059,2020-08-25,Nassau,NY,gps_parks,NA
36059,2020-08-25,Nassau,NY,gps_transit_stations,-41.7
36059,2020-08-25,Nassau,NY,gps_workplaces,-34.9
36059,2020-08-25,Nassau,NY,gps_residential,9.6
36059,2020-08-25,Nassau,NY,gps_away_from_home,-10.7
36103,2020-08-25,Suffolk,NY,gps_retail_and_recreation,-11
36103,2020-08-25,Suffolk,NY,gps_grocery_and_pharmacy,-1.3
36103,2020-08-25,Suffolk,NY,gps_parks,NA
36103,2020-08-25,Suffolk,NY,gps_transit_stations,-24.6
36103,2020-08-25,Suffolk,NY,gps_workplaces,-26.1
36103,2020-08-25,Suffolk,NY,gps_residential,6.4
36103,2020-08-25,Suffolk,NY,gps_away_from_home,-6.9
36119,2020-08-25,Westchester,NY,gps_retail_and_recreation,-18
36119,2020-08-25,Westchester,NY,gps_grocery_and_pharmacy,-10.1
36119,2020-08-25,Westchester,NY,gps_parks,90.4
36119,2020-08-25,Westchester,NY,gps_transit_stations,-37
36119,2020-08-25,Westchester,NY,gps_workplaces,-35.6
36119,2020-08-25,Westchester,NY,gps_residential,9.4
36119,2020-08-25,Westchester,NY,gps_away_from_home,-10.4
09001,2020-08-26,Fairfield,CT,gps_retail_and_recreation,-10
09001,2020-08-26,Fairfield,CT,gps_grocery_and_pharmacy,-9.4
09001,2020-08-26,Fairfield,CT,gps_parks,NA
09001,2020-08-26,Fairfield,CT,gps_transit_stations,-16.3
09001,2020-08-26,Fairfield,CT,gps_workplaces,-31.9
09001,2020-08-26,Fairfield,CT,gps_residential,7.4
09001,2020-08-26,Fairfield,CT,gps_away_from_home,-8.2
09003,2020-08-26,Hartford,CT,gps_retail_and_recreation,-13.1
09003,2020-08-26,Hartford,CT,gps_grocery_and_pharmacy,-9.9
09003,2020-08-26,Hartford,CT,gps_parks,NA
09003,2020-08-26,Hartford,CT,gps_transit_stations,-31.7
09003,2020-08-26,Hartford,CT,gps_workplaces,-31
09003,2020-08-26,Hartford,CT,gps_residential,7.1
09003,2020-08-26,Hartford,CT,gps_away_from_home,-7.7
09005,2020-08-26,Litchfield,CT,gps_retail_and_recreation,4.4
09005,2020-08-26,Litchfield,CT,gps_grocery_and_pharmacy,NA
09005,2020-08-26,Litchfield,CT,gps_parks,NA
09005,2020-08-26,Litchfield,CT,gps_transit_stations,NA
09005,2020-08-26,Litchfield,CT,gps_workplaces,-24.3
09005,2020-08-26,Litchfield,CT,gps_residential,5.1
09005,2020-08-26,Litchfield,CT,gps_away_from_home,-5.5
09009,2020-08-26,New Haven,CT,gps_retail_and_recreation,-6.7
09009,2020-08-26,New Haven,CT,gps_grocery_and_pharmacy,-6
09009,2020-08-26,New Haven,CT,gps_parks,66.9
09009,2020-08-26,New Haven,CT,gps_transit_stations,-7
09009,2020-08-26,New Haven,CT,gps_workplaces,-28.9
09009,2020-08-26,New Haven,CT,gps_residential,6.3
09009,2020-08-26,New Haven,CT,gps_away_from_home,-6.8
34003,2020-08-26,Bergen,NJ,gps_retail_and_recreation,-22.4
34003,2020-08-26,Bergen,NJ,gps_grocery_and_pharmacy,-4
34003,2020-08-26,Bergen,NJ,gps_parks,NA
34003,2020-08-26,Bergen,NJ,gps_transit_stations,-22.1
34003,2020-08-26,Bergen,NJ,gps_workplaces,-36.6
34003,2020-08-26,Bergen,NJ,gps_residential,11.1
34003,2020-08-26,Bergen,NJ,gps_away_from_home,-12.4
34017,2020-08-26,Hudson,NJ,gps_retail_and_recreation,-19.4
34017,2020-08-26,Hudson,NJ,gps_grocery_and_pharmacy,-7.9
34017,2020-08-26,Hudson,NJ,gps_parks,87.7
34017,2020-08-26,Hudson,NJ,gps_transit_stations,-46.7
34017,2020-08-26,Hudson,NJ,gps_workplaces,-40.3
34017,2020-08-26,Hudson,NJ,gps_residential,11
34017,2020-08-26,Hudson,NJ,gps_away_from_home,-12.2
34025,2020-08-26,Monmouth,NJ,gps_retail_and_recreation,-7.3
34025,2020-08-26,Monmouth,NJ,gps_grocery_and_pharmacy,8.4
34025,2020-08-26,Monmouth,NJ,gps_parks,NA
34025,2020-08-26,Monmouth,NJ,gps_transit_stations,-11.7
34025,2020-08-26,Monmouth,NJ,gps_workplaces,-29.9
34025,2020-08-26,Monmouth,NJ,gps_residential,8
34025,2020-08-26,Monmouth,NJ,gps_away_from_home,-8.9
34027,2020-08-26,Morris,NJ,gps_retail_and_recreation,-23.6
34027,2020-08-26,Morris,NJ,gps_grocery_and_pharmacy,-4
34027,2020-08-26,Morris,NJ,gps_parks,NA
34027,2020-08-26,Morris,NJ,gps_transit_stations,NA
34027,2020-08-26,Morris,NJ,gps_workplaces,-36.6
34027,2020-08-26,Morris,NJ,gps_residential,11
34027,2020-08-26,Morris,NJ,gps_away_from_home,-12.2
36059,2020-08-26,Nassau,NY,gps_retail_and_recreation,-15
36059,2020-08-26,Nassau,NY,gps_grocery_and_pharmacy,-7.4
36059,2020-08-26,Nassau,NY,gps_parks,NA
36059,2020-08-26,Nassau,NY,gps_transit_stations,-41
36059,2020-08-26,Nassau,NY,gps_workplaces,-34.7
36059,2020-08-26,Nassau,NY,gps_residential,9.3
36059,2020-08-26,Nassau,NY,gps_away_from_home,-10.4
36103,2020-08-26,Suffolk,NY,gps_retail_and_recreation,-10.4
36103,2020-08-26,Suffolk,NY,gps_grocery_and_pharmacy,-0.9
36103,2020-08-26,Suffolk,NY,gps_parks,NA
36103,2020-08-26,Suffolk,NY,gps_transit_stations,-23.7
36103,2020-08-26,Suffolk,NY,gps_workplaces,-26
36103,2020-08-26,Suffolk,NY,gps_residential,6.1
36103,2020-08-26,Suffolk,NY,gps_away_from_home,-6.6
36119,2020-08-26,Westchester,NY,gps_retail_and_recreation,-17.3
36119,2020-08-26,Westchester,NY,gps_grocery_and_pharmacy,-9.7
36119,2020-08-26,Westchester,NY,gps_parks,95.9
36119,2020-08-26,Westchester,NY,gps_transit_stations,-36.6
36119,2020-08-26,Westchester,NY,gps_workplaces,-35.3
36119,2020-08-26,Westchester,NY,gps_residential,9.3
36119,2020-08-26,Westchester,NY,gps_away_from_home,-10.2
09001,2020-08-27,Fairfield,CT,gps_retail_and_recreation,-11
09001,2020-08-27,Fairfield,CT,gps_grocery_and_pharmacy,-10.1
09001,2020-08-27,Fairfield,CT,gps_parks,NA
09001,2020-08-27,Fairfield,CT,gps_transit_stations,-16.7
09001,2020-08-27,Fairfield,CT,gps_workplaces,-31.9
09001,2020-08-27,Fairfield,CT,gps_residential,7.9
09001,2020-08-27,Fairfield,CT,gps_away_from_home,-8.6
09003,2020-08-27,Hartford,CT,gps_retail_and_recreation,-14.6
09003,2020-08-27,Hartford,CT,gps_grocery_and_pharmacy,-11
09003,2020-08-27,Hartford,CT,gps_parks,44.6
09003,2020-08-27,Hartford,CT,gps_transit_stations,-32.7
09003,2020-08-27,Hartford,CT,gps_workplaces,-31
09003,2020-08-27,Hartford,CT,gps_residential,7.7
09003,2020-08-27,Hartford,CT,gps_away_from_home,-8.3
09005,2020-08-27,Litchfield,CT,gps_retail_and_recreation,3
09005,2020-08-27,Litchfield,CT,gps_grocery_and_pharmacy,NA
09005,2020-08-27,Litchfield,CT,gps_parks,NA
09005,2020-08-27,Litchfield,CT,gps_transit_stations,NA
09005,2020-08-27,Litchfield,CT,gps_workplaces,-24.3
09005,2020-08-27,Litchfield,CT,gps_residential,5.6
09005,2020-08-27,Litchfield,CT,gps_away_from_home,-5.9
09009,2020-08-27,New Haven,CT,gps_retail_and_recreation,-8.1
09009,2020-08-27,New Haven,CT,gps_grocery_and_pharmacy,-7.4
09009,2020-08-27,New Haven,CT,gps_parks,57.6
09009,2020-08-27,New Haven,CT,gps_transit_stations,-7.3
09009,2020-08-27,New Haven,CT,gps_workplaces,-29
09009,2020-08-27,New Haven,CT,gps_residential,6.6
09009,2020-08-27,New Haven,CT,gps_away_from_home,-7.1
34003,2020-08-27,Bergen,NJ,gps_retail_and_recreation,-23
34003,2020-08-27,Bergen,NJ,gps_grocery_and_pharmacy,-4.3
34003,2020-08-27,Bergen,NJ,gps_parks,NA
34003,2020-08-27,Bergen,NJ,gps_transit_stations,-22
34003,2020-08-27,Bergen,NJ,gps_workplaces,-36.6
34003,2020-08-27,Bergen,NJ,gps_residential,11.3
34003,2020-08-27,Bergen,NJ,gps_away_from_home,-12.6
34017,2020-08-27,Hudson,NJ,gps_retail_and_recreation,-20.1
34017,2020-08-27,Hudson,NJ,gps_grocery_and_pharmacy,-8.6
34017,2020-08-27,Hudson,NJ,gps_parks,80.9
34017,2020-08-27,Hudson,NJ,gps_transit_stations,-47
34017,2020-08-27,Hudson,NJ,gps_workplaces,-40.1
34017,2020-08-27,Hudson,NJ,gps_residential,11.1
34017,2020-08-27,Hudson,NJ,gps_away_from_home,-12.3
34025,2020-08-27,Monmouth,NJ,gps_retail_and_recreation,-7.7
34025,2020-08-27,Monmouth,NJ,gps_grocery_and_pharmacy,8
34025,2020-08-27,Monmouth,NJ,gps_parks,NA
34025,2020-08-27,Monmouth,NJ,gps_transit_stations,-12.6
34025,2020-08-27,Monmouth,NJ,gps_workplaces,-29.9
34025,2020-08-27,Monmouth,NJ,gps_residential,8.1
34025,2020-08-27,Monmouth,NJ,gps_away_from_home,-9.1
34027,2020-08-27,Morris,NJ,gps_retail_and_recreation,-24
34027,2020-08-27,Morris,NJ,gps_grocery_and_pharmacy,-4.7
34027,2020-08-27,Morris,NJ,gps_parks,NA
34027,2020-08-27,Morris,NJ,gps_transit_stations,NA
34027,2020-08-27,Morris,NJ,gps_workplaces,-36.6
34027,2020-08-27,Morris,NJ,gps_residential,11.1
34027,2020-08-27,Morris,NJ,gps_away_from_home,-12.3
36059,2020-08-27,Nassau,NY,gps_retail_and_recreation,-15.1
36059,2020-08-27,Nassau,NY,gps_grocery_and_pharmacy,-8
36059,2020-08-27,Nassau,NY,gps_parks,NA
36059,2020-08-27,Nassau,NY,gps_transit_stations,-41
36059,2020-08-27,Nassau,NY,gps_workplaces,-34.7
36059,2020-08-27,Nassau,NY,gps_residential,9.4
36059,2020-08-27,Nassau,NY,gps_away_from_home,-10.5
36103,2020-08-27,Suffolk,NY,gps_retail_and_recreation,-11
36103,2020-08-27,Suffolk,NY,gps_grocery_and_pharmacy,-1.4
36103,2020-08-27,Suffolk,NY,gps_parks,NA
36103,2020-08-27,Suffolk,NY,gps_transit_stations,-24.6
36103,2020-08-27,Suffolk,NY,gps_workplaces,-26
36103,2020-08-27,Suffolk,NY,gps_residential,6.4
36103,2020-08-27,Suffolk,NY,gps_away_from_home,-6.9
36119,2020-08-27,Westchester,NY,gps_retail_and_recreation,-17.9
36119,2020-08-27,Westchester,NY,gps_grocery_and_pharmacy,-10
36119,2020-08-27,Westchester,NY,gps_parks,88.9
36119,2020-08-27,Westchester,NY,gps_transit_stations,-37.1
36119,2020-08-27,Westchester,NY,gps_workplaces,-35.4
36119,2020-08-27,Westchester,NY,gps_residential,9.6
36119,2020-08-27,Westchester,NY,gps_away_from_home,-10.5
09001,2020-08-28,Fairfield,CT,gps_retail_and_recreation,-10.9
09001,2020-08-28,Fairfield,CT,gps_grocery_and_pharmacy,-10.1
09001,2020-08-28,Fairfield,CT,gps_parks,NA
09001,2020-08-28,Fairfield,CT,gps_transit_stations,-16.9
09001,2020-08-28,Fairfield,CT,gps_workplaces,-31.6
09001,2020-08-28,Fairfield,CT,gps_residential,7.9
09001,2020-08-28,Fairfield,CT,gps_away_from_home,-8.6
09003,2020-08-28,Hartford,CT,gps_retail_and_recreation,-14.1
09003,2020-08-28,Hartford,CT,gps_grocery_and_pharmacy,-10.9
09003,2020-08-28,Hartford,CT,gps_parks,NA
09003,2020-08-28,Hartford,CT,gps_transit_stations,-32.9
09003,2020-08-28,Hartford,CT,gps_workplaces,-30.9
09003,2020-08-28,Hartford,CT,gps_residential,7.6
09003,2020-08-28,Hartford,CT,gps_away_from_home,-8.2
09005,2020-08-28,Litchfield,CT,gps_retail_and_recreation,3.7
09005,2020-08-28,Litchfield,CT,gps_grocery_and_pharmacy,NA
09005,2020-08-28,Litchfield,CT,gps_parks,NA
09005,2020-08-28,Litchfield,CT,gps_transit_stations,NA
09005,2020-08-28,Litchfield,CT,gps_workplaces,-24
09005,2020-08-28,Litchfield,CT,gps_residential,5.4
09005,2020-08-28,Litchfield,CT,gps_away_from_home,-5.8
09009,2020-08-28,New Haven,CT,gps_retail_and_recreation,-7.9
09009,2020-08-28,New Haven,CT,gps_grocery_and_pharmacy,-7.1
09009,2020-08-28,New Haven,CT,gps_parks,57.9
09009,2020-08-28,New Haven,CT,gps_transit_stations,-6.6
09009,2020-08-28,New Haven,CT,gps_workplaces,-28.9
09009,2020-08-28,New Haven,CT,gps_residential,6.3
09009,2020-08-28,New Haven,CT,gps_away_from_home,-6.8
34003,2020-08-28,Bergen,NJ,gps_retail_and_recreation,-23
34003,2020-08-28,Bergen,NJ,gps_grocery_and_pharmacy,-4.4
34003,2020-08-28,Bergen,NJ,gps_parks,NA
34003,2020-08-28,Bergen,NJ,gps_transit_stations,-22.4
34003,2020-08-28,Bergen,NJ,gps_workplaces,-36.6
34003,2020-08-28,Bergen,NJ,gps_residential,11.3
34003,2020-08-28,Bergen,NJ,gps_away_from_home,-12.6
34017,2020-08-28,Hudson,NJ,gps_retail_and_recreation,-20.4
34017,2020-08-28,Hudson,NJ,gps_grocery_and_pharmacy,-8.7
34017,2020-08-28,Hudson,NJ,gps_parks,77.4
34017,2020-08-28,Hudson,NJ,gps_transit_stations,-47.4
34017,2020-08-28,Hudson,NJ,gps_workplaces,-40.1
34017,2020-08-28,Hudson,NJ,gps_residential,11.1
34017,2020-08-28,Hudson,NJ,gps_away_from_home,-12.3
34025,2020-08-28,Monmouth,NJ,gps_retail_and_recreation,-8.3
34025,2020-08-28,Monmouth,NJ,gps_grocery_and_pharmacy,7.6
34025,2020-08-28,Monmouth,NJ,gps_parks,NA
34025,2020-08-28,Monmouth,NJ,gps_transit_stations,-13.1
34025,2020-08-28,Monmouth,NJ,gps_workplaces,-29.9
34025,2020-08-28,Monmouth,NJ,gps_residential,8.4
34025,2020-08-28,Monmouth,NJ,gps_away_from_home,-9.4
34027,2020-08-28,Morris,NJ,gps_retail_and_recreation,-24.3
34027,2020-08-28,Morris,NJ,gps_grocery_and_pharmacy,-5.1
34027,2020-08-28,Morris,NJ,gps_parks,NA
34027,2020-08-28,Morris,NJ,gps_transit_stations,NA
34027,2020-08-28,Morris,NJ,gps_workplaces,-36.6
34027,2020-08-28,Morris,NJ,gps_residential,11.1
34027,2020-08-28,Morris,NJ,gps_away_from_home,-12.3
36059,2020-08-28,Nassau,NY,gps_retail_and_recreation,-15
36059,2020-08-28,Nassau,NY,gps_grocery_and_pharmacy,-8.3
36059,2020-08-28,Nassau,NY,gps_parks,NA
36059,2020-08-28,Nassau,NY,gps_transit_stations,-41
36059,2020-08-28,Nassau,NY,gps_workplaces,-34.7
36059,2020-08-28,Nassau,NY,gps_residential,9.6
36059,2020-08-28,Nassau,NY,gps_away_from_home,-10.7
36103,2020-08-28,Suffolk,NY,gps_retail_and_recreation,-10.9
36103,2020-08-28,Suffolk,NY,gps_grocery_and_pharmacy,-1.6
36103,2020-08-28,Suffolk,NY,gps_parks,NA
36103,2020-08-28,Suffolk,NY,gps_transit_stations,-24.9
36103,2020-08-28,Suffolk,NY,gps_workplaces,-26
36103,2020-08-28,Suffolk,NY,gps_residential,6.6
36103,2020-08-28,Suffolk,NY,gps_away_from_home,-7
36119,2020-08-28,Westchester,NY,gps_retail_and_recreation,-17.9
36119,2020-08-28,Westchester,NY,gps_grocery_and_pharmacy,-10
36119,2020-08-28,Westchester,NY,gps_parks,86.6
36119,2020-08-28,Westchester,NY,gps_transit_stations,-37.6
36119,2020-08-28,Westchester,NY,gps_workplaces,-35.3
36119,2020-08-28,Westchester,NY,gps_residential,9.6
36119,2020-08-28,Westchester,NY,gps_away_from_home,-10.5
09001,2020-08-29,Fairfield,CT,gps_retail_and_recreation,-10.9
09001,2020-08-29,Fairfield,CT,gps_grocery_and_pharmacy,-9.9
09001,2020-08-29,Fairfield,CT,gps_parks,NA
09001,2020-08-29,Fairfield,CT,gps_transit_stations,-18.6
09001,2020-08-29,Fairfield,CT,gps_workplaces,-32
09001,2020-08-29,Fairfield,CT,gps_residential,8.4
09001,2020-08-29,Fairfield,CT,gps_away_from_home,-9.6
09003,2020-08-29,Hartford,CT,gps_retail_and_recreation,-14.1
09003,2020-08-29,Hartford,CT,gps_grocery_and_pharmacy,-10.9
09003,2020-08-29,Hartford,CT,gps_parks,NA
09003,2020-08-29,Hartford,CT,gps_transit_stations,-34
09003,2020-08-29,Hartford,CT,gps_workplaces,-31.4
09003,2020-08-29,Hartford,CT,gps_residential,8.1
09003,2020-08-29,Hartford,CT,gps_away_from_home,-9.2
09005,2020-08-29,Litchfield,CT,gps_retail_and_recreation,2.9
09005,2020-08-29,Litchfield,CT,gps_grocery_and_pharmacy,-2.4
09005,2020-08-29,Litchfield,CT,gps_parks,NA
09005,2020-08-29,Litchfield,CT,gps_transit_stations,NA
09005,2020-08-29,Litchfield,CT,gps_workplaces,-24.1
09005,2020-08-29,Litchfield,CT,gps_residential,5.9
09005,2020-08-29,Litchfield,CT,gps_away_from_home,-6.5
09009,2020-08-29,New Haven,CT,gps_retail_and_recreation,-8.3
09009,2020-08-29,New Haven,CT,gps_grocery_and_pharmacy,-7.1
09009,2020-08-29,New Haven,CT,gps_parks,53.1
09009,2020-08-29,New Haven,CT,gps_transit_stations,-7.7
09009,2020-08-29,New Haven,CT,gps_workplaces,-29.3
09009,2020-08-29,New Haven,CT,gps_residential,6.7
09009,2020-08-29,New Haven,CT,gps_away_from_home,-7.6
34003,2020-08-29,Bergen,NJ,gps_retail_and_recreation,-23
34003,2020-08-29,Bergen,NJ,gps_grocery_and_pharmacy,-4.4
34003,2020-08-29,Bergen,NJ,gps_parks,NA
34003,2020-08-29,Bergen,NJ,gps_transit_stations,-23.9
34003,2020-08-29,Bergen,NJ,gps_workplaces,-37
34003,2020-08-29,Bergen,NJ,gps_residential,11.9
34003,2020-08-29,Bergen,NJ,gps_away_from_home,-13.6
34017,2020-08-29,Hudson,NJ,gps_retail_and_recreation,-20.4
34017,2020-08-29,Hudson,NJ,gps_grocery_and_pharmacy,-8.6
34017,2020-08-29,Hudson,NJ,gps_parks,71.6
34017,2020-08-29,Hudson,NJ,gps_transit_stations,-48.7
34017,2020-08-29,Hudson,NJ,gps_workplaces,-40.3
34017,2020-08-29,Hudson,NJ,gps_residential,11.6
34017,2020-08-29,Hudson,NJ,gps_away_from_home,-13.1
34025,2020-08-29,Monmouth,NJ,gps_retail_and_recreation,-9.9
34025,2020-08-29,Monmouth,NJ,gps_grocery_and_pharmacy,6
34025,2020-08-29,Monmouth,NJ,gps_parks,NA
34025,2020-08-29,Monmouth,NJ,gps_transit_stations,-13.3
34025,2020-08-29,Monmouth,NJ,gps_workplaces,-31
34025,2020-08-29,Monmouth,NJ,gps_residential,9.1
34025,2020-08-29,Monmouth,NJ,gps_away_from_home,-10.6
34027,2020-08-29,Morris,NJ,gps_retail_and_recreation,-24.3
34027,2020-08-29,Morris,NJ,gps_grocery_and_pharmacy,-5.4
34027,2020-08-29,Morris,NJ,gps_parks,NA
34027,2020-08-29,Morris,NJ,gps_transit_stations,NA
34027,2020-08-29,Morris,NJ,gps_workplaces,-36.9
34027,2020-08-29,Morris,NJ,gps_residential,11.6
34027,2020-08-29,Morris,NJ,gps_away_from_home,-13.1
36059,2020-08-29,Nassau,NY,gps_retail_and_recreation,-15.1
36059,2020-08-29,Nassau,NY,gps_grocery_and_pharmacy,-8.6
36059,2020-08-29,Nassau,NY,gps_parks,NA
36059,2020-08-29,Nassau,NY,gps_transit_stations,-41.9
36059,2020-08-29,Nassau,NY,gps_workplaces,-35.1
36059,2020-08-29,Nassau,NY,gps_residential,10.1
36059,2020-08-29,Nassau,NY,gps_away_from_home,-11.7
36103,2020-08-29,Suffolk,NY,gps_retail_and_recreation,-11.1
36103,2020-08-29,Suffolk,NY,gps_grocery_and_pharmacy,-2.1
36103,2020-08-29,Suffolk,NY,gps_parks,NA
36103,2020-08-29,Suffolk,NY,gps_transit_stations,-28.6
36103,2020-08-29,Suffolk,NY,gps_workplaces,-26.3
36103,2020-08-29,Suffolk,NY,gps_residential,7.3
36103,2020-08-29,Suffolk,NY,gps_away_from_home,-8.3
36119,2020-08-29,Westchester,NY,gps_retail_and_recreation,-17.9
36119,2020-08-29,Westchester,NY,gps_grocery_and_pharmacy,-10.1
36119,2020-08-29,Westchester,NY,gps_parks,75.7
36119,2020-08-29,Westchester,NY,gps_transit_stations,-39.3
36119,2020-08-29,Westchester,NY,gps_workplaces,-36
36119,2020-08-29,Westchester,NY,gps_residential,10.1
36119,2020-08-29,Westchester,NY,gps_away_from_home,-11.5
09001,2020-08-30,Fairfield,CT,gps_retail_and_recreation,-10.3
09001,2020-08-30,Fairfield,CT,gps_grocery_and_pharmacy,-9.4
09001,2020-08-30,Fairfield,CT,gps_parks,NA
09001,2020-08-30,Fairfield,CT,gps_transit_stations,-17.9
09001,2020-08-30,Fairfield,CT,gps_workplaces,-31.6
09001,2020-08-30,Fairfield,CT,gps_residential,8.3
09001,2020-08-30,Fairfield,CT,gps_away_from_home,-9.3
09003,2020-08-30,Hartford,CT,gps_retail_and_recreation,-13.6
09003,2020-08-30,Hartford,CT,gps_grocery_and_pharmacy,-10.6
09003,2020-08-30,Hartford,CT,gps_parks,NA
09003,2020-08-30,Hartford,CT,gps_transit_stations,-33.6
09003,2020-08-30,Hartford,CT,gps_workplaces,-31.3
09003,2020-08-30,Hartford,CT,gps_residential,8
09003,2020-08-30,Hartford,CT,gps_away_from_home,-8.9
09005,2020-08-30,Litchfield,CT,gps_retail_and_recreation,NA
09005,2020-08-30,Litchfield,CT,gps_grocery_and_pharmacy,NA
09005,2020-08-30,Litchfield,CT,gps_parks,NA
09005,2020-08-30,Litchfield,CT,gps_transit_stations,NA
09005,2020-08-30,Litchfield,CT,gps_workplaces,-24
09005,2020-08-30,Litchfield,CT,gps_residential,5.9
09005,2020-08-30,Litchfield,CT,gps_away_from_home,-6.5
09009,2020-08-30,New Haven,CT,gps_retail_and_recreation,-7.7
09009,2020-08-30,New Haven,CT,gps_grocery_and_pharmacy,-6.7
09009,2020-08-30,New Haven,CT,gps_parks,45.6
09009,2020-08-30,New Haven,CT,gps_transit_stations,-7.4
09009,2020-08-30,New Haven,CT,gps_workplaces,-29.3
09009,2020-08-30,New Haven,CT,gps_residential,6.7
09009,2020-08-30,New Haven,CT,gps_away_from_home,-7.6
34003,2020-08-30,Bergen,NJ,gps_retail_and_recreation,-22.3
34003,2020-08-30,Bergen,NJ,gps_grocery_and_pharmacy,-4.3
34003,2020-08-30,Bergen,NJ,gps_parks,NA
34003,2020-08-30,Bergen,NJ,gps_transit_stations,-22.3
34003,2020-08-30,Bergen,NJ,gps_workplaces,-37
34003,2020-08-30,Bergen,NJ,gps_residential,11.7
34003,2020-08-30,Bergen,NJ,gps_away_from_home,-13.3
34017,2020-08-30,Hudson,NJ,gps_retail_and_recreation,-19.6
34017,2020-08-30,Hudson,NJ,gps_grocery_and_pharmacy,-8.1
34017,2020-08-30,Hudson,NJ,gps_parks,77.6
34017,2020-08-30,Hudson,NJ,gps_transit_stations,-48
34017,2020-08-30,Hudson,NJ,gps_workplaces,-39.9
34017,2020-08-30,Hudson,NJ,gps_residential,11.1
34017,2020-08-30,Hudson,NJ,gps_away_from_home,-12.2
34025,2020-08-30,Monmouth,NJ,gps_retail_and_recreation,-8.7
34025,2020-08-30,Monmouth,NJ,gps_grocery_and_pharmacy,6.6
34025,2020-08-30,Monmouth,NJ,gps_parks,NA
34025,2020-08-30,Monmouth,NJ,gps_transit_stations,-13.1
34025,2020-08-30,Monmouth,NJ,gps_workplaces,-30.4
34025,2020-08-30,Monmouth,NJ,gps_residential,8.7
34025,2020-08-30,Monmouth,NJ,gps_away_from_home,-9.7
34027,2020-08-30,Morris,NJ,gps_retail_and_recreation,-24.1
34027,2020-08-30,Morris,NJ,gps_grocery_and_pharmacy,-5.1
34027,2020-08-30,Morris,NJ,gps_parks,NA
34027,2020-08-30,Morris,NJ,gps_transit_stations,NA
34027,2020-08-30,Morris,NJ,gps_workplaces,-36.7
34027,2020-08-30,Morris,NJ,gps_residential,11.3
